"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"South Asia","SAS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2318.15897463947","2313.73591732386","2393.64722471823","2442.8921205463","2532.84990167418","2650.02158125737","2771.70666692687","2818.13667646727","2914.96920037148","3075.89489513617","3140.49178490695","3219.5539959658","3272.78476813545","3444.58437366636","3639.69075994752","3853.04730017811","4082.0689304183","4311.96763102852","4390.96272568488","4634.0255523684","4909.5016712918","5085.11771614681","5286.82218637836","5532.51139007669","5838.62190814362","6190.0505322221","6592.99111827943","6939.65906900061","7294.13795740066","7499.59136195234","7073.65235938696","7578.32709643824","8009.30369668749","",
"Saudi Arabia","SAU","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43052.7285894402","47582.9945408148","47684.9318885185","45545.2736583692","44500.4548473573","43364.0271269231","43312.0989252098","42630.3235655076","42719.2102849383","40060.6099460568","41258.2062293836","39764.8234174424","37725.6865493565","41010.7259900787","43318.4614471723","44353.6555313348","43820.8400741185","42910.6581264404","43868.8267916181","41386.9838720153","42100.8406030276","45583.9460346668","47012.3479864444","47337.2341166938","48258.0862407373","49558.4105461225","49717.8120597839","48554.3812008952","48720.0549908619","48015.9487682289","45714.7999949439","47754.4377844143","51246.4024051514","",
"Sudan","SDN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2547.5283203125","2689.00756835938","2821.2822265625","2901.94653320313","2861.14086914063","2953.58447265625","3053.18188476563","3522.53002929688","3592.4150390625","3615.02075195313","3734.25073242188","3866.24243164063","3989.02783203125","4128.42236328125","4224.50537109375","4336.41015625","4480.041015625","4587.91015625","4615.23291015625","4350.43212890625","4385.50634765625","4664.642578125","4353.8642578125","4336.50634765625","4414.4541015625","4361.12744140625","4374.15771484375","4264.11767578125","4019.45043945313","3819.75415039063","3581.0107421875","3420.45190429688","3299.88208007813","",
"Senegal","SEN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3000.30716144357","2993.40710390314","2949.16942751037","2908.30745841924","2830.79135229697","2911.00169649899","2899.03177077837","2918.63914744417","3020.71675030865","3137.00399202054","3183.14244071682","3242.26884612541","3167.08073178725","3262.98192973477","3330.17637870014","3386.55089851119","3376.46349573994","3381.70384063885","3415.6462957492","3416.95020727714","3438.33741687958","3390.64572276365","3431.50923464861","3420.26984798002","3535.69373469567","3659.7277867531","3788.07038482807","3959.57491659459","4092.80754880268","4167.67576583406","4111.7394753912","4266.26875168597","4330.64687384953","",
"Singapore","SGP","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44598.1344741251","46246.2060336965","47857.2935505614","52009.0596773346","55995.6365229807","58217.8612962915","60075.5845986295","62923.1233015402","59488.7876165868","62389.9914467514","66860.850872783","64384.5483037599","66302.7118379326","70348.0229813396","76378.3999298806","80099.6268114581","84623.9287108522","88493.7693527511","85471.2711254531","83038.0989543931","93424.9374566934","97183.7792455972","99034.6076214518","102138.331574595","104788.538513956","106635.252796694","109051.792112032","113906.938575749","117426.748653056","117636.183328054","113400.283072473","128731.011187586","129083.473559875","",
"Solomon Islands","SLB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2418.89408754419","2488.93088332693","2723.75734038181","2751.34705776713","2889.19158217464","3090.09722046099","3051.35942024926","2939.84920854584","2896.86882406354","2806.57951915889","2345.73958627997","2108.02752202082","2001.88731386448","2084.13537420859","2193.98936090176","2303.17905637531","2345.293878606","2376.75958297055","2469.04504165506","2482.83327225811","2660.56216908349","2789.44824124559","2787.5457486483","2859.99542403861","2821.29044623097","2797.01240108174","2879.79416690391","2896.72625857427","2905.77416516632","2887.64907284379","2724.63056793527","2645.34556016287","2480.33669034992","",
"Sierra Leone","SLE","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1441.20853085061","1457.32207410835","1201.26069937497","1219.43868338689","1190.35338087668","1092.79909221943","1106.02538427268","1027.39728480766","1035.17399024005","1008.97793467884","1050.53324103262","928.566314112403","1110.17213331396","1167.57497943909","1202.23405310969","1221.46030656779","1246.0551819917","1316.13603016104","1353.11867090468","1358.84687013378","1409.22610988511","1454.2257304901","1631.81018096869","1925.77513076068","1963.99473444465","1524.38760975557","1582.38350903004","1602.51062762927","1619.41341316645","1665.19039317606","1595.30982827816","1623.97562392431","1643.99198104402","",
"El Salvador","SLV","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6133.191583975","6117.8047301904","6439.92333144843","6719.27765534216","6957.87756016584","7217.34390957338","7214.47971577243","7382.92413633847","7524.0795920945","7636.44632312349","7677.69561255505","7706.92709217952","7797.96473893031","7899.56735126702","7958.19850809862","8168.61825114917","8527.66635300725","8671.29229850011","8823.11878997394","8604.32040751359","8756.83031960929","9052.75535041705","9277.98112945499","9443.19003808445","9569.55059999089","9765.3451704372","9982.14416454129","10184.003925017","10414.443729302","10654.025527619","9801.85289153505","10860.247882807","11103.4939112367","",
"San Marino","SMR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70836.418947577","74950.5819299274","80473.2684874405","80942.6236429677","83857.2063373226","82211.0556018481","83508.0766527495","85830.2599776672","86675.3464876633","88640.3070528685","93651.0058533304","92186.3124424299","81716.2290218675","75901.6995283268","67691.0635348462","61712.786537091","60947.5263941055","60330.9430720612","61380.6885273681","62329.5313054164","62083.1516470495","62826.1362450967","64082.6505475904","60123.3031078511","65717.8915454458","","",
"Somalia","SOM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1311.4867495559","1361.79893802028","1447.79469243692","1483.78427542214","1562.29206379964","1551.96856640426","1550.87394367597","1460.39276735488","1461.96879165973","1452.272853629","",
"Serbia","SRB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8812.05352035907","9373.34452862675","10077.0841971981","10453.3174917669","9502.51472532524","10117.4673919345","10832.0345022401","11533.7853423225","12065.5004407783","13185.527303113","13956.5997812452","14727.2682040185","15739.3216275157","16700.4145012502","16309.4697883008","16494.8765484152","16964.1573708924","16930.5040621956","17505.2140047247","17308.0357420709","17708.0271981131","18395.3084510702","18882.0457120272","19838.911294034","20809.647922932","20759.5124953067","22575.4210980499","23741.2061221366","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3374.9259163897","3301.27734025141","3203.05251890022","3090.69381626639","3042.91690309202","3070.77247304268","3145.92496307646","3193.62253940629","3192.91109901424","3181.73459888252","3203.61757376532","3253.01835958245","3357.9048439644","3402.05989652522","3530.88175046583","3646.55428699338","3766.54194986404","3891.4189609334","3985.71336516124","3996.1768003246","4120.27268987743","4191.28317205958","4239.73207445114","4333.60711398326","4427.01301850005","4441.66591025858","4395.23766196222","4398.62193779779","4409.45923916067","4415.84026344452","4226.48207240533","4297.10140977418","4347.79681494828","",
"South Sudan","SSD","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3376.40783880192","3302.77656936183","3204.66137940245","3092.4136124733","3044.53699836613","3072.35001760386","3147.63930460213","3195.53597308648","3194.82406611218","3183.63447133939","3205.55755073877","3254.84846318406","3359.68791894592","3403.66778727425","3532.37628552727","3648.1607744339","3768.26849820133","3893.26852180458","3987.43145412824","3997.79231810946","4121.90860164153","4193.07043050044","4241.5287526819","4335.36471162794","4428.79380583556","4443.47808318464","4397.11208480895","4400.50416487538","4411.37012342011","4417.80741307478","4228.23274429941","4298.91104835018","4349.67530285275","",
"Small states","SST","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13971.6390754906","14221.5203492947","14389.3102208695","14821.0800594914","15170.2422212146","15596.6777659472","16136.3949384966","17129.2440865758","17718.5162772125","18952.4336133764","20039.3159024257","20746.425455244","20412.7775179129","21410.5474252642","22377.7525600292","22778.8041668594","23103.0823965382","23450.9123604223","23509.6387452687","23502.4963451587","23352.5424547078","23455.7899210937","23600.8200147747","22112.1100086413","22835.8750757076","23780.4335753726","",
"Sao Tome and Principe","STP","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3910.14469059575","3944.89172074912","4163.04569723495","4202.77502737313","4370.38862017966","4641.74236717592","4694.07328033199","4867.27197005863","4911.60152244006","4873.04140078231","4866.1201058784","4906.98958351235","5056.17037118717","5203.79038921044","5188.6245046348","5363.6772167019","5492.91044284176","5643.6573921825","5670.01237126935","5711.26972335782","5703.24824295017","5599.72417131473","",
"Suriname","SUR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16980.5801834636","17303.8549238834","17226.4729899261","15963.6986284357","16344.9783351851","16046.2100828938","15865.4746647605","16434.5857419618","16489.9103001092","15958.068012655","16002.6979070006","16387.5658226856","16565.2736858262","17325.2729482327","18547.8575646293","19170.4457506861","20055.641768761","20844.2791821538","21464.3299277413","21863.5078683092","22737.03860029","23802.6059895578","24181.7367340714","24633.5086306992","24447.8283599857","23376.1810264829","21998.5383771899","22111.3653989284","22964.8869367288","22978.1293344647","19092.2042590865","18447.3399360527","18741.7428523702","",
"Slovak Republic","SVK","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13595.4807862794","13801.192911364","14599.9848542116","15407.9793807959","16393.2348855019","17332.6404648432","18014.9576262763","17977.52109733","18211.8715595995","18838.8924742333","19695.5803512024","20792.3380043105","21894.3983483047","23342.2755532571","25323.6120890787","28058.4848352407","29597.3213174163","27945.3656564851","29794.5743533093","30551.1054173115","30901.38014699","31063.507373994","31870.4053470417","33485.3694986792","34092.3276596578","35039.5674010073","36401.3447555365","37265.0116213219","35991.1549065252","37794.9998781422","38566.2857159634","",
"Slovenia","SVN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24907.0258892435","25720.8791902471","27056.0840997143","28004.3678756219","29476.6844734955","30468.8335836538","31399.3893909111","32459.8780424019","33400.6293442057","34834.3030011557","36094.7268422577","38047.2648223439","40476.0458066713","41830.4874475603","38324.9589124097","38670.9456729788","38923.0892271388","37816.2313847493","37376.2316382605","38373.1058423817","39191.7032032097","40413.052513921","42331.5030286339","44057.0689888687","45292.5835855395","43082.2638785995","46502.0978938704","47558.271821587","",
"Sweden","SWE","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39968.1559320162","39241.728633565","38560.244861631","37545.0274758907","38744.1989082754","40058.1189596571","40626.1127377191","41849.5774803655","43629.8362041361","45447.4459866231","47537.2353505322","48096.98719634","48993.9353927898","49939.4352440767","51900.7098089822","53171.3681271201","55338.4814990765","56818.7873571786","56123.8540545948","53232.7668786845","55922.4474843672","57275.2050643082","56518.5982740778","56707.3618372557","57639.7692352002","59593.8590288814","60068.313332864","60786.2183207956","61255.838935642","61842.401361608","60064.627626835","63375.0446462412","64778.0097868143","",
"Eswatini","SWZ","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5512.10334928185","5384.06225273302","5344.78568411273","5347.31207882262","5474.04251064231","5739.18761083617","5837.17709533262","5914.13250843047","5981.06116115096","6077.6687059332","6111.87058181556","6111.69046561493","6322.24289375911","6518.01105226579","6710.06521939965","7071.96400759679","7455.04765523859","7740.65223987416","7762.27824280226","7847.64382080619","8108.0853384399","8249.41009518823","8647.09244920933","8925.76355535791","8947.79256022859","9081.99670721294","9109.51095856354","9222.55517848841","9368.52125524824","9545.18572018223","9308.43649726205","10202.5096730796","10170.938709681","",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49868.6438240276","51739.4705556338","55124.6680085513","53946.9499717605","51715.2856825594","51029.8628057036","49583.9070494869","48630.8268589679","44295.8946192647","40934.6786577301","44644.7887982214","38057.4411410766","39465.6250774608","43151.2178235622","",
"Seychelles","SYC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14431.1465007218","14633.2938973448","15611.139558086","16405.8344030631","15585.0465475887","15432.0855748019","16727.7396298418","18548.5199202453","18638.1032671106","18617.706156212","19237.0640983402","18783.720880448","18439.0758634376","17551.0170873717","17113.9953134282","18569.0096040533","19897.3149526552","21553.1006994206","20501.9287718249","19915.2816086014","20239.3769539815","22754.4408728036","23233.2234947586","23094.0255150767","23661.5871588382","24110.4409421859","25004.5210345078","25388.6492475571","26079.657890783","27109.7726861514","24801.9796912628","25938.2456464216","23409.6194010468","",
"Syrian Arab Republic","SYR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3697.61541476769","3864.83083600778","4242.04662565605","4376.34965719252","4562.07874423851","4749.31850206034","5075.74165226549","5191.28615830229","5401.71214756168","5078.49573205249","4985.37625677887","4911.01677748972","4975.53437409674","5198.50809516772","5412.10959342521","5593.94995090872","5619.66006559944","5573.9740249734","5614.40217030939","5850.11737328974","6013.25385851459","6077.65713805786","4501.648177108","3488.99286299932","3351.2037102091","3356.10291864307","3181.03023523706","3154.84150553227","3140.87029847364","3058.23424721054","2953.55923536888","2914.53055943546","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27644.038783245","26295.8102317411","25380.4180060793","26494.3510032769","28238.6178348485","28933.7195783669","27081.6760253697","27468.5297139961","27861.2995129425","19848.209941702","21232.6835191491","22258.5069669044","",
"Chad","TCD","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1271.43016289156","1330.76553970295","1377.84505410502","1135.20839998461","1222.83916243165","1184.79308267852","1158.64918835777","1182.98227450558","1222.83577741514","1172.98166757692","1123.63414853671","1213.53672270092","1271.95688580925","1402.40587347709","1792.71077949337","2021.12293965238","1963.45789603433","1960.16078946429","1951.57723669357","1963.56970449562","2154.91904275615","2082.64144865843","2189.91023205598","2233.846705844","2304.23496067257","2293.79668945272","2083.65679406261","1955.28467563241","1935.21315269899","1933.29809361158","1843.18051520108","1764.34807562549","1748.47594422106","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2524.27151803611","2675.7611814844","2906.67284529733","3164.01938923546","3439.93460626346","3719.49945576152","3994.03830454144","4205.08966508629","4190.72446624757","4387.57393168363","4660.80909376434","4914.15674318614","5241.23545589226","5637.09859042055","6075.96886922153","6589.32379185155","7211.10576972619","7988.38223795654","8571.71814013353","9130.03231584357","9928.40941976746","10657.3416694294","11351.41301915","12049.2896545588","12756.6911624057","13485.2360012764","14240.8568729006","15060.9774168311","15921.8288052395","16733.0474257296","16776.5169835162","17899.5072896624","18504.0581692733","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19614.2719624102","18348.314981912","16337.6970380535","15238.5502383948","13621.91669631","13348.2265714072","13274.0902684532","13552.3164869027","13357.5918960807","13737.956382701","14801.0342499863","15339.9487365594","16125.2688621082","17177.4366678678","18544.4569951488","19715.4134478711","21264.2293519675","22922.938246943","23910.11963671","22473.9818770044","23366.1345790161","24524.5682582943","25212.8988808059","25805.5025957201","26053.1235763522","26024.8266219335","26297.912346132","27178.2313358666","28034.6315418211","28659.2534018102","28035.450682439","29885.7985101131","30216.4405167197","",
"Togo","TGO","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2263.29136427146","2183.088741693","2036.96784708402","1741.27092921146","1995.19875857207","2057.73941927718","2155.78523354042","2386.9854065917","2265.1346381243","2254.75834317284","2174.51268264055","2133.87742738509","2158.43574283215","2244.22584628621","2164.67470207305","2010.77611399277","2006.9155629296","1926.49793050821","1947.89524378683","1997.58371290602","2058.79131294819","2121.59793113167","2197.37094582011","2266.583622917","2334.42733665727","2401.17656285597","2440.93747007953","2476.87622275243","2533.10510020637","2594.47591217102","2587.94662695275","2678.83160754709","2769.18108901522","",
"Thailand","THA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8620.70743173451","9213.11528190871","9811.09053509157","10466.8204788881","11143.0186710943","11882.6684653067","12390.3313078887","11895.4483098221","10852.7986341939","11222.2625741413","11606.2676170714","11895.9929783418","12514.8796201749","13299.7995105129","14020.642371006","14494.5485008409","15100.3243643307","15800.20581012","15953.1532505034","15729.5726934582","16798.2335577489","16830.3093207011","17933.3685512429","18303.7479732497","18382.926751431","18869.120698867","19430.8843294857","20159.5121298562","20942.9994046433","21331.8792791673","19990.6201140203","20253.3547905679","20751.6629985176","",
"Tajikistan","TJK","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4158.3406873056","3766.84204122934","2627.2205643356","2172.69501922829","1684.51952104398","1447.38891082277","1181.81817800627","1185.67633867188","1240.61084277454","1279.69866818864","1367.78767626754","1467.07071910461","1592.47984955738","1733.01824179082","1875.34382415667","1964.04515355697","2063.33207297141","2183.74527260684","2312.43531811546","2356.306015457","2459.03047966385","2585.6874528532","2719.67734377393","2856.23403444277","2978.15401766173","3084.18206500692","3220.94344517355","3372.25233051442","3548.00476053459","3725.31403484843","3805.19170605601","4074.56022293416","4310.89309769786","",
"Turkmenistan","TKM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12412.0986251","12583.5218602749","12710.2167743682","13070.2889922985","13522.0628477148","13388.4346766938","13687.3804824924","14199.5261986024","14389.6198947748","14227.3569452782","14515.7149554176","14345.2755700552","14213.8926266873","14383.229974809","14955.4240143259","15364.4737417111","15978.8058212189","16633.4166061945","17065.5191037483","16487.60104225","17385.9125229023","17979.9278908048","18256.7523771486","18576.1559209526","18655.4740362964","18559.0826683416","18333.7181319611","18504.7279999311","18646.8243447948","18622.2792260835","17251.5065078047","18392.0976111777","18989.6105958346","",
"Timor-Leste","TLS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3208.61400339438","3672.05875446986","3363.23442328741","3229.19902947629","3176.08020722133","3192.16778981957","2983.0651381705","3209.26990696912","3493.68437560208","3767.05842784063","4031.75951537916","4177.99226998401","4285.95161596422","4328.15834932323","4432.90943821956","4477.61247699813","4557.56147426686","4347.94517465184","4254.14227055034","5173.88672408965","6724.84704086965","6970.00022084661","5454.20929842599","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8013.4614328266","7673.52098784607","7865.34331422051","7854.55304175724","7845.20815899472","7913.87105699121","8260.19187260878","8420.45347954009","8813.39626671697","9055.65017256079","9440.66892847659","9528.3285566124","9654.86471911066","9661.8755268395","10210.9835707718","10443.8692487824","10796.7135729206","11253.2497416679","11487.9173261746","11586.1105641796","11941.1058050701","11816.8067622808","11893.164068537","11732.3210284071","11760.7661884665","11789.4820608413","12242.8273995357","12405.352588642","12452.6920043498","12439.8808763363","12004.4842260069","12312.2281481792","12705.1864370765","",
"Tonga","TON","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4000.58735731078","4245.05453079525","4245.03233920424","4393.4452171758","4599.98143819078","4927.23901516786","5005.28781605314","5043.22032468273","5132.29456147968","5289.39656790528","5303.43688561716","5469.89883735238","5702.26225331418","5800.01301743556","5626.4581081745","5599.19294619333","5561.54469041855","5553.19366842258","5800.98652169776","5488.50556971373","5520.29137452141","5884.18653766643","5938.63472524906","5980.15604886699","6127.36920786647","6228.61656583056","6663.95902621955","6904.43705890184","6938.53509273131","7000.80395655146","7014.7610106649","6778.50356937661","","",
"South Asia (IDA & IBRD)","TSA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2318.15897463947","2313.73591732386","2393.64722471823","2442.8921205463","2532.84990167418","2650.02158125737","2771.70666692687","2818.13667646727","2914.96920037148","3075.89489513617","3140.49178490695","3219.5539959658","3272.78476813545","3444.58437366636","3639.69075994752","3853.04730017811","4082.0689304183","4311.96763102852","4390.96272568488","4634.0255523684","4909.5016712918","5085.11771614681","5286.82218637836","5532.51139007669","5838.62190814362","6190.0505322221","6592.99111827943","6939.65906900061","7294.13795740066","7499.59136195234","7073.65235938696","7578.32709643824","8009.30369668749","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3376.40783880192","3302.77656936183","3204.66137940245","3092.4136124733","3044.53699836613","3072.35001760386","3147.63930460213","3195.53597308648","3194.82406611218","3183.63447133939","3205.55755073877","3254.84846318406","3359.68791894592","3403.66778727425","3532.37628552727","3648.1607744339","3768.26849820133","3893.26852180458","3987.43145412824","3997.79231810946","4121.90860164153","4193.07043050044","4241.5287526819","4335.36471162794","4428.79380583556","4443.47808318464","4397.11208480895","4400.50416487538","4411.37012342011","4417.80741307479","4228.23274429942","4298.91104835019","4349.67530285276","",
"Trinidad and Tobago","TTO","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11828.4940053809","12103.8864735647","13229.3533955743","13054.7972223987","13443.4076386115","13886.986812982","14814.1815663599","15871.3895315638","17103.7660956171","18413.7852482964","19608.6383151858","20328.9168587949","21821.7755567538","24833.1305482522","26657.2276093133","28148.9249224764","31685.3130880564","33001.3491833428","33926.1063167064","32241.9898122324","33098.3888160984","32774.9785610998","34960.6342268945","35935.3446607847","37064.6499866868","36536.8072281274","33576.1675037134","31763.6891915881","31024.6519779077","30824.4099791432","28059.5791657353","27631.6778146419","27942.6930455361","",
"Tunisia","TUN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6602.59352972709","6714.93411482458","7091.31163364039","7105.63108448319","7198.3949252041","7248.0066807502","7653.59166635885","7962.45388413751","8240.58795266882","8640.48857209576","8951.20286528523","9196.37965467621","9226.21859351175","9566.03109340582","10065.3618974722","10319.9177021942","10762.4615281362","11379.4586751805","11750.6513151383","11991.3715507722","12222.3518004917","11823.0316556983","12165.152567","12321.9270764004","12559.7113185156","12539.8980332829","12541.2518693271","12685.3687948035","12885.6935219104","12963.9803329715","11711.5680476334","12126.587729035","12328.5482654004","",
"Turkiye","TUR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12502.4759984753","12365.5789123755","12761.9894938566","13500.1086785518","12646.0471224726","13413.3953128511","14167.170155195","14996.0630994452","15118.557947256","14406.8479772186","15182.7384539081","14098.956432558","14799.54237747","15446.7906433112","16730.3262185461","17990.6885275613","18992.8172232456","19792.3913398382","19702.7607648675","18495.403681232","19751.6267257628","21643.8056956226","22392.9437875573","23983.1382810567","24830.5805632489","25992.3031106142","26497.140816691","28117.9600270112","28575.772502049","28400.7120350239","28649.5552028865","31637.5305444616","33061.0611547019","",
"Tuvalu","TUV","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2982.97171936318","3033.80253106088","3081.51242888875","3190.9958352427","3503.67569579499","3319.30757633487","3112.98715357921","3417.63236170525","3945.76628409691","3881.64213191794","3844.76888391347","3851.56246784721","4223.6459746202","4015.35460660341","3874.79985904401","3649.47534164812","3694.50473610748","3911.98455546198","4122.81736795261","3814.63597745807","3679.66334944471","3875.44832587545","3739.17580340201","3878.87708404554","3885.63904978522","4299.07093751204","4552.87903958202","4674.68982680909","4723.40086683144","5331.61891570249","5051.59377551559","5080.76524350095","5066.3415863424","",
"Tanzania","TZA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1787.64526367188","1778.32836914063","1744.09692382813","1710.16455078125","1670.81140136719","1676.1103515625","1719.71960449219","1744.32751464844","1762.52294921875","1800.18981933594","1829.06872558594","1888.14929199219","1969.97912597656","2046.35498046875","2141.12768554688","2238.38696289063","2318.7314453125","2407.29150390625","2475.80297851563","2541.93896484375","2634.08544921875","2756.5517578125","2798.15771484375","2899.35717773438","2999.98095703125","3080.54125976563","3180.10888671875","3282.06982421875","3354.53369140625","3444.02661132813","3408.91186523438","3451.4482421875","3504.15234375","",
