Time Period,ARS:Argentine peso,BRL:Brazilian real,CAD:Canadian dollar,CLP:Chilean peso,CNY:Renminbi,COP:Colombian peso,MXN:Mexican peso,RUB:Russian rouble,TRY:Turkish lira,UYU:Uruguayan peso,EUR:Euro
12/05/20,67.31304108,5.775280899,1.397863,826.05,7.085375,3901.34,23.784399,73.140265,6.997513354,43.584,0.92098
13/05/20,67.40101149,5.848827586,1.401655,821.88,7.089839,3880.48,24.119908,73.185563,6.975724138,43.915,0.91954
14/05/20,67.48452557,5.923369162,1.410675,820.38,7.102947,3901.3,24.320793,74.14242,6.964325426,44.098,0.926612
15/05/20,67.58195962,5.850342656,1.410539,822.93,7.108631,3947.79,23.982775,73.736618,6.916929061,44.052,0.926097
16/05/20,,,,NaN,,3926.06,,,,NaN,
17/05/20,,,,NaN,,3926.06,,,,NaN,
18/05/20,67.6715288,5.788497046,1.403434,823.86,7.114845,3926.06,23.66479,72.84712,6.857090103,NaN,0.923191
19/05/20,67.81004566,5.694703196,1.392785,820.65,7.106484,3851.07,23.613425,72.496712,6.79890411,43.584,0.913242
20/05/20,67.91002008,5.717831721,1.388118,819.08,7.100383,3824.3,23.400712,71.728509,6.791294032,43.14,0.912575
21/05/20,67.93454545,5.684727273,1.391818,NaN,7.104818,3804.12,23.185727,70.898455,6.798272727,43.174,0.909091
22/05/20,68.04502935,5.581162876,1.400679,806.17,7.134721,3774.25,22.968635,71.45442,6.807318415,43.391,0.917095
23/05/20,,,,NaN,,3782.66,,,,NaN,
24/05/20,,,,NaN,,3782.66,,,,NaN,
25/05/20,68.17497709,5.521814849,1.398808,805.75,7.136205,3782.66,22.672136,71.75747,6.815032081,43.231,0.91659
26/05/20,68.12646925,5.386241458,1.383508,803.74,7.131572,3782.66,22.150524,70.842278,6.743872437,42.937,0.911162
27/05/20,68.20753344,5.338822673,1.376217,802.1,7.158766,3725.56,22.326995,71.066873,6.782094441,43.203,0.909835
28/05/20,68.29402687,5.310003631,1.375726,816.47,7.153595,3743.79,22.293028,70.74646,6.814814815,43.311,0.907771
29/05/20,68.39753951,5.356860632,1.372126,812.74,7.135057,3723.42,22.063578,70.439655,6.833782328,43.308,0.897989
30/05/20,,,,NaN,,3718.82,,,,NaN,
31/05/20,,,,NaN,,3718.82,,,,NaN,
01/06/20,68.47849946,5.332493703,1.369917,806.32,7.13629,3718.82,21.997121,69.663368,6.813871896,43.312,0.899604
02/06/20,68.56998389,5.324771792,1.351888,796.46,7.106945,3716.35,21.876499,68.731072,6.774476463,43.077,0.894935
03/06/20,68.66553511,5.180721815,1.355458,782.86,7.110863,3651.42,21.68769,68.791763,6.762819368,42.922,0.893336
04/06/20,68.76951111,5.065688889,1.351378,769.13,7.116978,3588.89,21.756533,69.167289,6.743822222,42.955,0.888889
05/06/20,68.84051192,5.059929391,1.344837,775.58,7.091703,3597.47,21.753398,68.680936,6.773786408,42.557,0.882613
06/06/20,,,,NaN,,3565.06,,,,NaN,
07/06/20,,,,NaN,,3565.06,,,,NaN,
08/06/20,68.98502437,4.935932654,1.340363,764.97,7.074524,3565.06,21.552503,68.282056,6.785467435,42.484,0.886132
09/06/20,69.01151054,4.864884009,1.344696,769.26,7.085621,3599,21.760758,68.831946,6.805294847,42.522,0.885426
10/06/20,69.10004396,4.85389011,1.338725,771.96,7.05978,3643.02,21.824615,68.700484,6.781978022,42.822,0.879121
11/06/20,69.19853719,4.976295382,1.350106,767.93,7.071731,3674.81,22.398925,69.170691,6.819792034,42.999,0.881213
12/06/20,69.31502123,5.076786978,1.357661,784.65,7.076256,3746.46,22.509731,69.679936,6.831564048,42.745,0.884643
13/06/20,,,,NaN,,3758.15,,,,NaN,
14/06/20,,,,NaN,,3758.15,,,,NaN,
15/06/20,69.32453568,5.158535502,1.36337,790.73,7.094997,3758.15,22.580467,70.071625,6.839687195,42.907,0.888652
16/06/20,69.32048108,5.097895295,1.354793,796.87,7.078263,3758.15,22.080032,69.365936,6.848425893,42.609,0.88433
17/06/20,69.57149217,5.210202991,1.353632,779.1,7.087073,3741.88,22.20584,69.60942,6.856481481,42.468,0.890313
18/06/20,69.61245767,5.323293531,1.356086,798.53,7.088309,3749.03,22.511852,69.690162,6.858670469,42.705,0.891107
19/06/20,69.68153434,5.354950937,1.356735,812.19,7.076896,3760.22,22.580375,69.274309,6.858786798,NaN,0.892061
20/06/20,,,,NaN,,3733.27,,,,NaN,
21/06/20,,,,NaN,,3733.27,,,,NaN,
22/06/20,69.7600107,5.28386694,1.356461,817.33,7.076429,3733.27,22.501828,69.455008,6.851779185,42.31,0.891822
23/06/20,69.91199859,5.213465277,1.34909,816.02,7.063439,3733.27,22.30933,68.693585,6.858278848,42.164,0.883548
24/06/20,70.03501773,5.179255319,1.359131,817.9,7.071986,3706.06,22.586259,69.15594,6.854787234,42.143,0.886525
25/06/20,70.03946429,5.358214286,1.364464,820.68,7.071964,3722.27,22.885268,69.421071,6.855,42.07,0.892857
26/06/20,70.09203603,5.403995363,1.366093,813.25,7.07197,3735.93,22.816017,69.455097,6.854989744,42.058,0.891822
27/06/20,,,,NaN,,3758.91,,,,NaN,
28/06/20,,,,NaN,,3758.91,,,,NaN,
29/06/20,70.16651896,5.415189649,1.365562,NaN,7.075594,3758.91,22.973236,69.93699,6.854927331,42.062,0.886211
30/06/20,70.35649223,5.457938918,1.368459,816.36,7.074388,3758.91,23.171102,71.110913,6.854884801,42.212,0.893017
01/07/20,70.46,5.442857143,1.358661,821.23,7.067054,3756.28,22.946875,71.142232,6.855089286,42.175,0.892857
02/07/20,70.5149743,5.300637959,1.359472,816.29,7.067074,3723.67,22.626263,70.391104,6.855218855,42.437,0.886054
03/07/20,70.58000713,5.356111903,1.357181,803.98,7.066108,3660.18,22.545349,71.467659,6.856468282,42.793,0.890948
04/07/20,,,,NaN,,3645.9,,,,NaN,
05/07/20,,,,NaN,,3645.9,,,,NaN,
06/07/20,70.57898455,5.275496689,1.353907,801.46,7.019691,3645.9,22.181634,71.855982,6.864724062,43.163,0.883002
07/07/20,70.75004429,5.376527901,1.356687,798.79,7.022764,3633.32,22.565456,71.646413,6.865190434,43.503,0.88574
08/07/20,70.86000354,5.355218855,1.359029,793.88,7.014265,3631.54,22.721336,71.290448,6.864965444,43.653,0.886054
09/07/20,70.89895962,5.335919591,1.350203,786.18,6.98554,3625.61,22.65782,70.571769,6.863427967,43.647,0.881679
10/07/20,70.87797091,5.382316424,1.360057,781.74,7.001774,3633.42,22.787602,71.133735,6.865643845,43.653,0.886839
11/07/20,,,,NaN,,3615.75,,,,NaN,
12/07/20,,,,NaN,,3615.75,,,,NaN,
13/07/20,70.8699797,5.339747551,1.356342,790.82,7.00053,3615.75,22.495984,70.744991,6.869450084,43.699,0.88269
14/07/20,71.17503297,5.356043956,1.361582,788.22,7.015824,3617.22,22.627077,71.065495,6.866901099,43.815,0.879121
15/07/20,71.22946522,5.322527088,1.356781,787.87,6.988378,3638.22,22.26136,70.820343,6.865431667,43.924,0.87382
16/07/20,71.28999474,5.357806203,1.353776,NaN,6.996758,3611.61,22.345453,71.130892,6.86174873,43.913,0.876117
17/07/20,71.35754288,5.323678684,1.357193,787.5,6.998162,3627.86,22.412671,71.614368,6.861480574,43.723,0.875044
18/07/20,,,,NaN,,3651.93,,,,NaN,
19/07/20,,,,NaN,,3651.93,,,,NaN,
20/07/20,71.43151642,5.37037037,1.356744,787.26,6.987421,3651.93,22.555643,71.519043,6.857791754,43.36,0.873515
21/07/20,71.58996767,5.279734335,1.345714,786.04,6.989601,3651.93,22.363891,70.858429,6.848641091,43.082,0.873897
22/07/20,71.71497668,5.175332527,1.342201,777.66,6.995941,3628.2,22.345396,70.788392,6.849110382,42.622,0.863707
23/07/20,71.72348518,5.145129225,1.338577,769.06,7.006396,3627.28,22.446625,71.373757,6.848387933,42.532,0.864379
24/07/20,71.78902481,5.235785665,1.342006,767.17,7.016971,3660.15,22.467609,71.841661,6.848380427,42.257,0.861475
25/07/20,,,,NaN,,3690.8,,,,NaN,
26/07/20,,,,NaN,,3690.8,,,,NaN,
27/07/20,71.83996599,5.180187075,1.3375,768.63,7.002041,3690.8,22.115901,71.486565,6.849659864,42.392,0.85034
28/07/20,72.01647179,5.176239652,1.339336,768.81,7.001878,3679.17,22.05667,72.408722,6.937185286,42.379,0.853461
29/07/20,72.06498934,5.129978678,1.336034,767.82,6.999318,3718.69,21.860128,72.420043,6.972110874,42.505,0.852878
30/07/20,72.14348974,5.210678702,1.343013,759.18,7.003321,3716.89,22.149451,73.765903,6.981009963,42.541,0.851571
31/07/20,72.20400068,5.167032411,1.34183,754.45,6.974764,3739.49,22.179271,74.012492,6.971218771,42.376,0.844024
01/08/20,,,,NaN,,3733.08,,,,NaN,
02/08/20,,,,NaN,,3733.08,,,,NaN,
03/08/20,72.31502644,5.234095173,1.343595,757.06,6.984479,3733.08,22.402354,73.854511,6.981408835,42.655,0.852806
04/08/20,72.44997875,5.333021674,1.340671,761.34,6.98317,3768.39,22.728517,73.716532,6.968975776,42.771,0.849979
05/08/20,72.51501603,5.256537878,1.324701,767.98,6.940864,3792.98,22.534587,72.860806,7.028091783,42.553,0.843597
06/08/20,72.57350334,5.348307017,1.329731,774.82,6.951364,3775.95,22.473191,73.403783,7.249261167,42.718,0.844381
07/08/20,72.64703393,5.354489295,1.334518,777.18,6.959296,3769.67,22.436067,73.601845,7.194634848,42.642,0.846238
08/08/20,,,,NaN,,3769.67,,,,NaN,
09/08/20,,,,NaN,,3769.67,,,,NaN,
10/08/20,72.70500723,5.415030179,1.338009,784.28,6.971266,3769.67,22.362238,73.633767,7.315735782,42.461,0.850123
11/08/20,72.90698464,5.43732496,1.328694,796.58,6.947042,3770.22,22.322668,72.719851,7.24857846,42.453,0.84868
12/08/20,72.94197604,5.418571064,1.329029,793.61,6.945714,3749.3,22.375414,73.31688,7.312377878,42.534,0.849545
13/08/20,72.99949294,5.388827854,1.321474,792.69,6.945576,3755.61,22.341925,73.676075,7.334910843,42.506,0.845094
14/08/20,73.0404639,5.396596969,1.324727,793.32,6.94997,3767.05,22.181241,73.296368,7.377380852,42.5,0.846525
15/08/20,,,,NaN,,3783.15,,,,NaN,
16/08/20,,,,NaN,,3783.15,,,,NaN,
17/08/20,73.1045305,5.413481819,1.323209,796.73,6.940184,3783.15,22.01333,73.52569,7.395258584,42.722,0.843668
18/08/20,73.09700991,5.440786158,1.316311,803.4,6.921468,3783.15,22.05829,73.117,7.393247102,42.612,0.839913
19/08/20,73.33897595,5.456716668,1.314674,796.23,6.911255,3784.15,22.109277,73.385234,7.356490405,42.874,0.838012
20/08/20,73.42396624,5.607932489,1.321013,784.25,6.918565,3766.73,22.254177,73.949367,7.352658228,43.192,0.843882
21/08/20,73.48704223,5.60013595,1.322372,785.84,6.923528,3792.13,22.148016,74.54754,7.30096015,42.937,0.84969
22/08/20,,,,NaN,,3827.27,,,,NaN,
23/08/20,,,,NaN,,3827.27,,,,NaN,
24/08/20,73.54250021,5.566050477,1.314594,790.88,6.912889,3827.27,21.887989,74.278298,7.370135899,42.779,0.844096
25/08/20,73.67453868,5.574741832,1.320213,786.17,6.913069,3843.69,21.904012,74.792619,7.393939394,NaN,0.846453
26/08/20,73.76851302,5.54050386,1.318432,784.44,6.893036,3867.32,21.948427,75.79676,7.354822292,42.702,0.848248
27/08/20,73.81797391,5.591224801,1.314671,786.91,6.888277,3846.64,21.955362,75.080468,7.340758936,42.65,0.847027
28/08/20,73.89248846,5.506336551,1.305329,784.27,6.861016,3820.17,21.879144,74.381032,7.316491817,42.501,0.839278
29/08/20,,,,NaN,,3760.38,,,,NaN,
30/08/20,,,,NaN,,3760.38,,,,NaN,
31/08/20,73.95753769,5.422026801,1.306616,779.92,6.843467,3760.38,21.824958,73.952513,7.350921273,42.587,0.837521
01/09/20,74.13848336,5.433052474,1.30141,776.46,6.818971,3745.41,21.713356,73.53583,7.357637441,42.502,0.834237
02/09/20,74.24500464,5.413118624,1.306382,770.59,6.82708,3683.28,21.848917,74.249642,7.38453756,42.673,0.843099
03/09/20,74.25497333,5.369000254,1.311352,771.45,6.840091,3653.7,21.770507,75.325912,7.441547448,42.593,0.846525
04/09/20,74.31548725,5.30104712,1.309576,773.71,6.840567,3653.23,21.556747,75.133423,7.449332883,42.444,0.844452
05/09/20,,,,NaN,,3702.62,,,,NaN,
06/09/20,,,,NaN,,3702.62,,,,NaN,
07/09/20,74.42997294,5.299729364,1.30954,773.76,6.832629,3702.62,21.577047,75.966763,7.456698241,42.45,0.845737
08/09/20,74.58549003,5.382011031,1.317183,773.24,6.844124,3702.62,21.865507,76.386339,7.484259652,42.558,0.848536
09/09/20,74.64545995,5.332965259,1.321923,776.65,6.844814,3757.21,21.712902,75.903593,7.495115943,42.52,0.849401
10/09/20,74.7050384,5.31006836,1.315385,767.87,6.837877,3717.25,21.364419,75.018989,7.45809773,42.524,0.843953
11/09/20,74.76750464,5.277627805,1.317867,764.99,6.836764,3700.28,21.291294,74.850262,7.471317699,42.492,0.843597
12/09/20,,,,NaN,,3709,,,,NaN,
13/09/20,,,,NaN,,3709,,,,NaN,
14/09/20,74.83496127,5.313994611,1.317026,768.34,6.819384,3709,21.201751,75.439879,7.493853149,42.488,0.842034
15/09/20,75.05499495,5.236461487,1.314665,767.01,6.771443,3697,20.964262,74.925412,7.485956946,42.442,0.840901
16/09/20,75.12503159,5.241469374,1.316707,760.01,6.759542,3683.49,21.030752,74.819951,7.496840509,42.434,0.842531
17/09/20,75.17996101,5.265491227,1.319573,761.54,6.769602,3703.86,21.061372,75.110198,7.547427312,42.45,0.847673
18/09/20,75.24702104,5.254457872,1.318432,NaN,6.773092,3714.65,20.902899,75.334995,7.572044283,42.437,0.845094
19/09/20,,,,NaN,,3725.37,,,,NaN,
20/09/20,,,,NaN,,3725.37,,,,NaN,
21/09/20,75.30499703,5.451938576,1.323831,764.34,6.78646,3725.37,21.476627,76.34046,7.610927293,42.504,0.848392
22/09/20,75.51499148,5.423935264,1.331431,772.83,6.77598,3790.54,21.396422,75.936968,7.653321976,42.422,0.851789
23/09/20,75.59151557,5.516421485,1.333732,773.4,6.793791,3813.3,22.095364,76.793962,7.690728703,42.373,0.855286
24/09/20,75.64997853,5.576212967,1.339631,781.44,6.829283,3863.6,22.418377,77.175869,7.629969944,42.439,0.858738
25/09/20,75.65953241,5.549252192,1.337459,788.02,6.829207,3873.8,22.348805,77.707581,7.624978511,42.522,0.85955
26/09/20,,,,NaN,,3867.81,,,,NaN,
27/09/20,,,,NaN,,3867.81,,,,NaN,
28/09/20,75.79845758,5.531448158,1.338475,787.15,6.813196,3867.81,22.238646,78.676264,7.804027421,42.472,0.856898
29/09/20,76.00401641,5.641941548,1.337806,784.19,6.817382,3859.9,22.25705,78.757905,7.831909075,42.483,0.854555
30/09/20,76.11496413,5.663477964,1.338914,784.46,6.809019,3878.94,22.364879,78.387684,7.771609156,42.575,0.854117
01/10/20,76.11402314,5.600833901,1.328795,788.15,6.790759,3865.47,21.848536,77.097515,7.709836624,42.533,0.850919
02/10/20,76.18448423,5.629923274,1.330179,785.04,6.790793,3842.34,21.873998,78.501705,7.739727195,42.557,0.852515
03/10/20,,,,NaN,,3881.8,,,,NaN,
04/10/20,,,,NaN,,3881.8,,,,NaN,
05/10/20,76.89352481,5.656696125,1.326818,790.81,6.808973,3881.8,21.460826,78.632988,7.785010197,42.495,0.849762
06/10/20,76.94497669,5.541585418,1.325138,794.34,6.791946,3843.75,21.333701,77.80585,7.768122086,42.49,0.847817
07/10/20,77.01546304,5.56057774,1.328802,797.35,6.791334,3826.77,21.462107,78.140612,7.877824979,42.512,0.849618
08/10/20,77.10497238,5.59558011,1.324522,795.05,6.79082,3837.79,21.369996,77.40544,7.930641734,42.555,0.849979
09/10/20,77.06146672,5.578295888,1.317677,797.25,6.701738,3839.73,21.266045,77.101568,7.908350996,42.566,0.847817
10/10/20,,,,NaN,,3824.25,,,,NaN,
11/10/20,,,,NaN,,3824.25,,,,NaN,
12/10/20,77.14501229,5.531655225,1.313077,NaN,6.74447,3824.25,21.250106,76.926011,7.86676837,NaN,0.847529
13/10/20,77.08899635,5.547552388,1.310766,796.05,6.735217,3824.25,21.225333,77.037499,7.903198439,42.624,0.848392
14/10/20,77.37004255,5.568170213,1.313362,797.66,6.731234,3856.32,21.368085,77.389362,7.943319149,42.66,0.851064
15/10/20,77.4145153,5.637031971,1.320995,798.56,6.732433,3843.59,21.504445,78.162506,7.938792956,42.805,0.854847
16/10/20,77.40652415,5.625926241,1.319905,801.91,6.697811,3854.47,21.183886,77.99736,7.946512222,42.892,0.851716
17/10/20,,,,NaN,,3846.48,,,,NaN,
18/10/20,,,,NaN,,3846.48,,,,NaN,
19/10/20,77.47798048,5.612134069,1.317183,795.68,6.683666,3846.48,21.053712,77.590242,7.896224014,42.784,0.848536
20/10/20,77.50601185,5.603895004,1.318967,788.27,6.682303,3842.76,21.195174,77.920237,7.900169348,42.715,0.84674
21/10/20,77.65448869,5.578636517,1.312605,786.66,6.655332,3830.79,21.038475,77.125802,7.853864327,42.679,0.843739
22/10/20,77.69046612,5.616191524,1.316217,784.07,6.68133,3784.51,21.147957,76.834109,7.936299805,42.665,0.845952
23/10/20,77.98996289,5.571187584,1.312669,781.41,6.676535,3776.73,20.878036,76.452513,7.963731444,42.667,0.843455
24/10/20,,,,NaN,,3782.66,,,,NaN,
25/10/20,,,,NaN,,3782.66,,,,NaN,
26/10/20,78.16998054,5.644639986,1.318216,777.72,6.713089,3782.66,21.042812,76.396903,8.088078518,42.674,0.846095
27/10/20,78.26495943,5.638184584,1.317529,779.57,6.705967,3812.82,20.843644,76.547498,8.152974983,42.686,0.845166
28/10/20,78.2634945,5.729598363,1.328387,772.05,6.723373,3810.23,21.297774,78.709389,8.2634945,42.842,0.852733
29/10/20,78.25504101,5.782638414,1.337833,775.56,6.709757,3841.46,21.362611,79.501111,8.323479152,43.033,0.854409
30/10/20,78.29996581,5.779363994,1.3298,770.45,6.681313,3849.53,21.235767,79.039665,8.372371346,43.003,0.854847
31/10/20,,,,NaN,,3858.56,,,,NaN,
01/11/20,NaN,,,NaN,,3858.56,,,,NaN,
02/11/20,78.69,5.742876759,1.327326,771.92,6.690869,3858.56,21.226141,80.453999,8.439066255,NaN,0.858222
03/11/20,78.9033,5.703469492,1.314733,769.17,6.682447,3858.56,21.157153,79.386002,8.531874893,42.826,0.854555
04/11/20,79.0233,5.695759747,1.31482,758.53,6.657964,3823.45,21.028411,78.890026,8.449535023,42.862,0.85317
05/11/20,79.0933,5.55934205,1.305609,757.16,6.607423,3807.13,20.667735,77.389287,8.433572332,42.741,0.843526
06/11/20,NaN,5.566301601,1.307919,752.01,6.610615,3763.82,20.795282,77.860152,8.550042123,42.751,0.84246
07/11/20,NaN,,,NaN,,3738.19,,,,NaN,
08/11/20,NaN,,,NaN,,3738.19,,,,NaN,
09/11/20,79.3433,5.255154422,1.294959,759.25,6.603972,3738.19,20.108474,75.886813,8.060759068,42.529,0.841538
10/11/20,79.425,5.383045393,1.303608,753.75,6.614753,3646.15,20.41023,76.414041,8.271934282,42.698,0.846883
11/11/20,79.4783,5.425378208,1.305796,760.9,6.624426,3650.5,20.424868,76.580826,7.8890872,42.78,0.849907
12/11/20,79.575,5.397167331,1.309728,757.42,6.62412,3650.5,20.577135,77.386396,7.73530659,42.842,0.848104
13/11/20,79.7283,5.459839187,1.314262,757.43,6.607787,3646.22,20.502666,77.538129,7.727719001,42.961,0.846382
14/11/20,NaN,,,NaN,,3639.95,,,,NaN,
15/11/20,NaN,,,NaN,,3639.95,,,,NaN,
16/11/20,79.955,5.404057481,1.308199,766.7,6.588757,3639.95,20.274641,76.513694,7.755621302,42.845,0.845309
17/11/20,80.0283,5.417858946,1.309544,767.86,6.555462,3639.95,20.377798,76.362565,7.748779667,42.746,0.841609
18/11/20,80.1517,5.30620155,1.307213,767.05,6.557128,3635.19,20.231294,75.885575,7.714863498,42.669,0.842602
19/11/20,80.2717,5.355899256,1.310091,758.1,6.586122,3647.73,20.31998,76.287863,7.553498986,42.814,0.845166
20/11/20,80.3583,5.3398803,1.305235,758.62,6.567984,3647.1,20.117677,76.087162,7.626232825,42.794,0.842957
21/11/20,NaN,,,NaN,,3649.9,,,,NaN,
22/11/20,NaN,,,NaN,,3649.9,,,,NaN,
23/11/20,NaN,5.36047391,1.304932,761.55,6.569028,3649.9,19.996471,75.918578,7.783883707,42.676,0.840266
24/11/20,80.6917,5.389211968,1.3067,765.96,6.586768,3632.92,20.069869,75.947661,7.960556258,42.62,0.842815
25/11/20,80.7917,5.353238015,1.301766,772.83,6.57603,3643.24,20.068461,75.704205,7.977291842,42.633,0.841043
26/11/20,80.8883,5.335630252,1.300168,771.68,6.575966,3620.39,20.040252,75.727143,7.888907563,42.636,0.840336
27/11/20,81.0383,5.369988257,1.299866,766,6.577923,3620.39,20.080691,76.320584,7.824693843,42.625,0.838785
28/11/20,NaN,,,NaN,,3611.44,,,,NaN,
29/11/20,NaN,,,NaN,,3611.44,,,,NaN,
30/11/20,81.2967,5.302086811,1.295159,766.69,6.577462,3611.44,20.075042,76.08005,7.775876461,42.521,0.834725
01/12/20,81.395,5.311915107,1.296959,767.29,6.570772,3591.84,20.09233,75.855364,7.864471925,42.39,0.835561
02/12/20,81.475,5.218133599,1.294464,760.16,6.564147,3558.57,20.097713,75.683242,7.837725841,42.57,0.828775
03/12/20,81.5617,5.187803473,1.291416,755.34,6.548185,3533.21,19.865361,74.762653,7.820014814,42.631,0.822978
04/12/20,81.6517,5.161526441,1.285714,752.03,6.531869,3481.44,19.828193,74.075088,7.783205856,42.629,0.822436
05/12/20,NaN,,,NaN,,3467.49,,,,NaN,
06/12/20,NaN,,,NaN,,3467.49,,,,NaN,
07/12/20,NaN,5.122361478,1.281085,747.61,6.539413,3467.49,19.863209,74.03529,7.837483509,42.651,0.824538
08/12/20,NaN,5.11028562,1.280172,NaN,6.530873,3487.65,19.868169,73.273898,7.831434704,42.671,0.825491
09/12/20,82.045,5.119580477,1.277727,744.82,6.537864,3487.65,19.752828,73.636964,7.825749443,42.566,0.825832
10/12/20,82.13,5.085101114,1.275774,739.45,6.541808,3465.76,19.881387,73.352125,7.862979777,42.433,0.825423
11/12/20,82.215,5.067040488,1.277068,738.17,6.546219,3448.89,20.133339,73.173332,7.889667684,42.446,0.824606
12/12/20,NaN,,,NaN,,3433.45,,,,NaN,
13/12/20,NaN,,,NaN,,3433.45,,,,NaN,
14/12/20,82.4567,5.035109357,1.272488,733.55,6.543989,3433.45,20.042181,73.005098,7.871073837,42.373,0.822233
15/12/20,82.535,5.089209226,1.274547,731.58,6.54547,3426.97,20.173394,73.655931,7.849670511,42.434,0.823723
16/12/20,82.6267,5.111658052,1.275822,734.23,6.533186,3422.44,19.864058,73.388711,7.811879564,42.425,0.820412
17/12/20,82.7217,5.073983341,1.269476,735.09,6.533235,3416.21,19.79479,72.925772,7.743589744,42.35,0.816593
18/12/20,82.8383,5.111999347,1.275634,723.44,6.537727,3410.82,19.845012,73.580635,7.666857003,42.128,0.815727
19/12/20,NaN,,,NaN,,3420.26,,,,NaN,
20/12/20,NaN,,,NaN,,3420.26,,,,NaN,
21/12/20,83.1483,5.187217613,1.28859,723.85,6.554177,3420.26,20.415181,75.354062,7.682494044,42.194,0.82149
22/12/20,83.2483,5.134569818,1.287115,730.7,6.541057,3442.41,20.013727,75.334995,7.625214478,42.246,0.81706
23/12/20,83.3583,5.167433832,1.288098,728.96,6.538632,3444.9,20.0928,75.321387,7.63981588,42.315,0.821963
24/12/20,NaN,5.216763717,1.284015,716.25,6.530304,3482.51,19.968425,74.297876,7.567866809,42.233,0.820143
25/12/20,NaN,,,NaN,,3493.77,,,,NaN,
26/12/20,NaN,,,NaN,,3493.77,,,,NaN,
27/12/20,NaN,,,NaN,,3493.77,,,,NaN,
28/12/20,83.905,5.192159751,1.283002,710.26,6.539488,3493.77,19.898191,73.711515,7.468205254,42.149,0.818398
29/12/20,84.025,5.197569133,1.281752,710.64,6.531528,3495.39,19.903826,73.569051,7.355983359,42.143,0.815727
30/12/20,84.145,5.176614282,1.278479,711.24,6.525039,3482.1,19.846348,74.818907,7.35453139,42.34,0.814266
31/12/20,NaN,5.193953223,1.273979,NaN,6.537772,3432.5,19.897319,74.539239,7.426534105,NaN,0.81493
01/01/21,NaN,,,NaN,,3432.5,,,,NaN,
02/01/21,NaN,,,NaN,,3432.5,,,,NaN,
03/01/21,NaN,,,NaN,,3432.5,,,,NaN,
04/01/21,84.7033,5.143217306,1.270413,710.95,6.464216,3432.5,19.765046,73.472674,7.366541965,42.16,0.813273
05/01/21,84.7967,5.339173661,1.275446,702.93,6.463613,3420.78,20.035857,74.70581,7.390921685,42.332,0.81493
06/01/21,84.9033,5.277921867,1.267628,702.29,6.455909,3450.74,19.739261,73.607959,7.339439131,NaN,0.810504
07/01/21,85,5.308895406,1.270854,696.18,6.467253,3428.04,19.758227,74.2913,7.330319322,42.492,0.814598
08/01/21,85.105,5.367183673,1.268816,709.99,6.464,3459.39,19.97698,74.122449,7.358857143,42.454,0.816327
09/01/21,NaN,,,NaN,,3478.11,,,,NaN,
10/01/21,NaN,,,NaN,,3478.11,,,,NaN,
11/01/21,85.3783,5.472498561,1.27855,713.28,6.479158,3478.11,20.167804,74.658801,7.444709364,42.619,0.822166
12/01/21,85.465,5.475865472,1.275389,718.89,6.461311,3478.11,19.982732,74.051229,7.487048762,42.477,0.822301
13/01/21,85.555,5.331990794,1.272974,725.24,6.470163,3487.65,19.843334,73.800674,7.441311853,42.422,0.821963
14/01/21,85.645,5.269548004,1.268641,739.72,6.467255,3478.36,19.829924,73.482349,7.38139228,42.388,0.82481
15/01/21,85.735,5.254227501,1.271385,735.35,6.475212,3469.76,19.816135,73.444197,7.438670296,42.351,0.824878
16/01/21,NaN,,,NaN,,3466.8,,,,NaN,
17/01/21,NaN,,,NaN,,3466.8,,,,NaN,
18/01/21,86.0667,5.297579576,1.277603,735.06,6.495275,3466.8,19.876078,74.263345,7.505470822,42.317,0.828912
19/01/21,86.1967,5.262776129,1.272502,736.11,6.479558,3466.8,19.606825,73.722387,7.439581273,42.241,0.824266
20/01/21,86.32,5.321047847,1.270887,733.73,6.469879,3482.03,19.644575,73.617883,7.446574663,42.098,0.826378
21/01/21,86.4283,5.270027965,1.262132,730.38,6.460931,3476.19,19.612025,73.726682,7.365931897,42.169,0.822504
22/01/21,86.5467,5.409195591,1.271426,715.56,6.483139,3477.48,19.932966,74.930827,7.418572134,42.156,0.822504
23/01/21,NaN,,,NaN,,3525.25,,,,NaN,
24/01/21,NaN,,,NaN,,3525.25,,,,NaN,
25/01/21,86.9117,5.466919026,1.272136,724.26,6.477288,3525.25,19.990701,75.438776,7.395078999,42.079,0.82291
26/01/21,87.0217,5.420077411,1.271844,731.92,6.467677,3582.41,20.043317,75.149304,7.351478218,41.94,0.82352
27/01/21,87.1233,5.362968466,1.275632,731,6.472759,3591.48,20.183011,75.718838,7.39161301,42.188,0.825491
28/01/21,87.2167,5.446778596,1.287238,736.88,6.469771,3636.91,20.443884,76.40741,7.386733934,42.311,0.827061
29/01/21,87.2983,5.485168095,1.27884,741.4,6.431032,3585.44,20.222231,75.723385,7.314765985,42.278,0.823995
30/01/21,NaN,,,NaN,,3559.46,,,,NaN,
31/01/21,NaN,,,NaN,,3559.46,,,,NaN,
01/02/21,87.605,5.442320424,1.280536,734.62,6.46665,3559.46,20.287736,75.823237,7.191492883,42.27,0.827541
02/02/21,87.7033,5.38890734,1.280472,731.66,6.455995,3561.37,20.216871,75.498755,7.192710063,42.313,0.830289
03/02/21,87.805,5.34709162,1.279271,734.86,6.459432,3534.99,20.153949,75.910543,7.167845552,42.423,0.832154
