state,date,imaief_cons,imaief_actsec,imaief_manf,imaief_minr,imaief_cons_base,imaief_actsec_base,imaief_manf_base,imaief_minr_base,naim,covid,period,time_to_treat
Sonora,2013-07-01,77.59515570934256,88.02816901408451,97.72502472799209,76.48745519713262,115.6,113.6,101.1,139.5,0,0,43,-64
Sonora,2013-08-01,83.65051903114188,89.7887323943662,103.26409495548963,67.168458781362,115.6,113.6,101.1,139.5,0,0,44,-63
Sonora,2013-09-01,82.69896193771626,86.70774647887325,98.81305637982197,66.59498207885305,115.6,113.6,101.1,139.5,0,0,45,-62
Sonora,2013-10-01,93.42560553633218,95.07042253521128,111.47378832838774,68.10035842293907,115.6,113.6,101.1,139.5,0,0,46,-61
Sonora,2013-11-01,96.53979238754326,89.43661971830986,96.83481701285857,74.76702508960574,115.6,113.6,101.1,139.5,0,0,47,-60
Sonora,2013-12-01,102.68166089965398,84.85915492957747,82.09693372898121,84.3010752688172,115.6,113.6,101.1,139.5,0,0,48,-59
Sonora,2014-01-01,86.159169550173,85.73943661971832,98.12067260138477,67.168458781362,115.6,113.6,101.1,139.5,0,0,49,-58
Sonora,2014-02-01,96.45328719723184,88.02816901408451,99.70326409495549,65.44802867383513,115.6,113.6,101.1,139.5,0,0,50,-57
Sonora,2014-03-01,85.03460207612457,92.34154929577466,108.20969337289814,74.48028673835125,115.6,113.6,101.1,139.5,0,0,51,-56
Sonora,2014-04-01,86.76470588235294,82.57042253521128,89.02077151335313,72.47311827956989,115.6,113.6,101.1,139.5,0,0,52,-55
Sonora,2014-05-01,87.88927335640139,98.06338028169014,117.30959446092977,75.62724014336918,115.6,113.6,101.1,139.5,0,0,53,-54
Sonora,2014-06-01,79.15224913494811,94.36619718309859,110.78140454995055,76.27240143369175,115.6,113.6,101.1,139.5,0,0,54,-53
Sonora,2014-07-01,84.16955017301038,91.54929577464789,105.04451038575668,71.82795698924731,115.6,113.6,101.1,139.5,0,0,55,-52
Sonora,2014-08-01,80.79584775086505,92.60563380281691,109.19881305637983,70.96774193548387,115.6,113.6,101.1,139.5,0,0,56,-51
Sonora,2014-09-01,80.5363321799308,86.26760563380283,97.92284866468843,69.17562724014337,115.6,113.6,101.1,139.5,0,0,57,-50
Sonora,2014-10-01,91.52249134948097,98.943661971831,119.5845697329377,68.74551971326164,115.6,113.6,101.1,139.5,0,0,58,-49
Sonora,2014-11-01,84.6885813148789,88.99647887323944,103.06627101879329,69.17562724014337,115.6,113.6,101.1,139.5,0,0,59,-48
Sonora,2014-12-01,85.55363321799308,84.6830985915493,93.57072205736894,71.82795698924731,115.6,113.6,101.1,139.5,0,0,60,-47
Sonora,2015-01-01,75.9515570934256,91.90140845070424,108.704253214639,79.42652329749103,115.6,113.6,101.1,139.5,0,0,61,-46
Sonora,2015-02-01,77.07612456747405,92.69366197183099,109.79228486646886,80.43010752688173,115.6,113.6,101.1,139.5,0,0,62,-45
Sonora,2015-03-01,83.99653979238755,97.35915492957746,112.46290801186944,86.66666666666667,115.6,113.6,101.1,139.5,0,0,63,-44
Sonora,2015-04-01,81.40138408304497,93.48591549295774,108.50642927794266,80.86021505376344,115.6,113.6,101.1,139.5,0,0,64,-43
Sonora,2015-05-01,81.4878892733564,92.60563380281691,104.05539070227499,84.22939068100358,115.6,113.6,101.1,139.5,0,0,65,-42
Sonora,2015-06-01,77.42214532871972,98.41549295774648,112.85855588526212,90.17921146953405,115.6,113.6,101.1,139.5,0,0,66,-41
Sonora,2015-07-01,85.81314878892734,94.36619718309859,103.46191889218595,85.08960573476702,115.6,113.6,101.1,139.5,0,0,67,-40
Sonora,2015-08-01,76.8166089965398,94.54225352112677,102.86844708209695,91.82795698924731,115.6,113.6,101.1,139.5,0,0,68,-39
Sonora,2015-09-01,85.81314878892734,98.15140845070422,107.22057368941643,91.32616487455198,115.6,113.6,101.1,139.5,0,0,69,-38
Sonora,2015-10-01,90.05190311418684,104.31338028169014,118.00197823936698,92.32974910394266,115.6,113.6,101.1,139.5,0,0,70,-37
Sonora,2015-11-01,85.46712802768167,95.33450704225352,106.72601384767557,87.52688172043011,115.6,113.6,101.1,139.5,0,0,71,-36
Sonora,2015-12-01,86.33217993079585,96.39084507042254,109.0009891196835,88.5304659498208,115.6,113.6,101.1,139.5,0,0,72,-35
Sonora,2016-01-01,84.42906574394463,101.49647887323945,116.32047477744807,95.19713261648747,115.6,113.6,101.1,139.5,0,0,73,-34
Sonora,2016-02-01,84.42906574394463,101.93661971830986,116.12265084075175,98.63799283154121,115.6,113.6,101.1,139.5,0,0,74,-33
Sonora,2016-03-01,93.85813148788927,104.13732394366197,114.34223541048468,102.36559139784947,115.6,113.6,101.1,139.5,0,0,75,-32
Sonora,2016-04-01,88.49480968858133,95.5105633802817,97.13155291790308,105.08960573476702,115.6,113.6,101.1,139.5,0,0,76,-31
Sonora,2016-05-01,92.0415224913495,101.93661971830986,105.93471810089021,109.03225806451613,115.6,113.6,101.1,139.5,0,0,77,-30
Sonora,2016-06-01,96.36678200692043,104.5774647887324,111.2759643916914,102.58064516129033,115.6,113.6,101.1,139.5,0,0,78,-29
Sonora,2016-07-01,101.21107266435988,103.52112676056338,102.67062314540058,108.53046594982078,115.6,113.6,101.1,139.5,0,0,79,-28
Sonora,2016-08-01,98.6159169550173,105.45774647887325,110.68249258160239,101.00358422939068,115.6,113.6,101.1,139.5,0,0,80,-27
Sonora,2016-09-01,93.07958477508652,107.57042253521128,113.84767556874382,109.46236559139784,115.6,113.6,101.1,139.5,0,0,81,-26
Sonora,2016-10-01,105.36332179930797,99.29577464788733,92.77942631058357,110.17921146953404,115.6,113.6,101.1,139.5,0,0,82,-25
Sonora,2016-11-01,110.72664359861592,102.46478873239437,101.6815034619189,102.43727598566308,115.6,113.6,101.1,139.5,0,0,83,-24
Sonora,2016-12-01,110.72664359861592,101.7605633802817,100.19782393669634,103.87096774193549,115.6,113.6,101.1,139.5,0,0,84,-23
Sonora,2017-01-01,95.7612456747405,97.09507042253522,98.81305637982197,100.71684587813621,115.6,113.6,101.1,139.5,0,0,85,-22
Sonora,2017-02-01,105.88235294117648,91.90140845070424,88.72403560830861,93.04659498207886,115.6,113.6,101.1,139.5,0,0,86,-21
Sonora,2017-03-01,115.13840830449826,112.41197183098592,120.67260138476756,103.01075268817203,115.6,113.6,101.1,139.5,0,0,87,-20
Sonora,2017-04-01,103.89273356401385,97.79929577464789,95.54896142433235,103.94265232974911,115.6,113.6,101.1,139.5,0,0,88,-19
Sonora,2017-05-01,102.24913494809688,101.2323943661972,100.69238377843719,105.08960573476702,115.6,113.6,101.1,139.5,0,0,89,-18
Sonora,2017-06-01,111.76470588235294,103.60915492957747,103.3630069238378,101.00358422939068,115.6,113.6,101.1,139.5,0,0,90,-17
Sonora,2017-07-01,114.96539792387543,101.58450704225352,96.53808110781405,102.93906810035843,115.6,113.6,101.1,139.5,0,0,91,-16
Sonora,2017-08-01,109.51557093425606,107.65845070422534,110.48466864490605,102.43727598566308,115.6,113.6,101.1,139.5,0,0,92,-15
Sonora,2017-09-01,85.6401384083045,92.95774647887323,92.97725024727993,98.9247311827957,115.6,113.6,101.1,139.5,0,0,93,-14
Sonora,2017-10-01,97.92387543252596,97.09507042253522,95.54896142433235,102.65232974910394,115.6,113.6,101.1,139.5,0,0,94,-13
Sonora,2017-11-01,95.93425605536333,98.50352112676057,100.29673590504453,100.35842293906809,115.6,113.6,101.1,139.5,0,0,95,-12
Sonora,2017-12-01,97.49134948096886,95.15845070422534,94.95548961424333,100.43010752688171,115.6,113.6,101.1,139.5,0,0,96,-11
Sonora,2018-01-01,96.10726643598616,98.50352112676057,100.69238377843719,101.7204301075269,115.6,113.6,101.1,139.5,0,0,97,-10
Sonora,2018-02-01,103.54671280276817,95.86267605633803,98.41740850642928,90.3942652329749,115.6,113.6,101.1,139.5,0,0,98,-9
Sonora,2018-03-01,110.72664359861592,101.58450704225352,100.89020771513353,103.65591397849462,115.6,113.6,101.1,139.5,0,0,99,-8
Sonora,2018-04-01,111.41868512110729,96.12676056338029,89.81206726013849,101.505376344086,115.6,113.6,101.1,139.5,0,0,100,-7
Sonora,2018-05-01,113.23529411764707,102.55281690140845,98.91196834817013,107.31182795698923,115.6,113.6,101.1,139.5,0,0,101,-6
Sonora,2018-06-01,112.45674740484431,100,97.23046488625124,96.7741935483871,115.6,113.6,101.1,139.5,0,0,102,-5
Sonora,2018-07-01,113.9273356401384,97.27112676056339,88.03165182987142,98.56630824372759,115.6,113.6,101.1,139.5,0,0,103,-4
Sonora,2018-08-01,104.84429065743946,98.41549295774648,94.55984174085064,98.56630824372759,115.6,113.6,101.1,139.5,0,0,104,-3
Sonora,2018-09-01,97.6643598615917,96.56690140845072,93.66963402571712,97.27598566308244,115.6,113.6,101.1,139.5,0,0,105,-2
Sonora,2018-10-01,100,100,100,100,115.6,113.6,101.1,139.5,0,0,106,-1
Sonora,2018-11-01,95.24221453287197,97.79929577464789,98.31849653808112,97.92114695340501,115.6,113.6,101.1,139.5,1,0,107,0
Sonora,2018-12-01,82.09342560553634,91.72535211267606,92.77942631058357,97.77777777777779,115.6,113.6,101.1,139.5,1,0,108,1
Sonora,2019-01-01,98.6159169550173,98.41549295774648,98.7141444114738,103.58422939068099,115.6,113.6,101.1,139.5,1,0,109,2
Sonora,2019-02-01,94.03114186851211,96.30281690140846,100.89020771513353,95.62724014336918,115.6,113.6,101.1,139.5,1,0,110,3
Sonora,2019-03-01,89.87889273356402,101.40845070422534,109.29772502472798,104.01433691756272,115.6,113.6,101.1,139.5,1,0,111,4
Sonora,2019-04-01,90.74394463667821,96.56690140845072,97.92284866468843,102.65232974910394,115.6,113.6,101.1,139.5,1,0,112,5
Sonora,2019-05-01,81.57439446366782,100.0880281690141,106.72601384767557,104.87455197132618,115.6,113.6,101.1,139.5,1,0,113,6
Sonora,2019-06-01,93.85813148788927,102.37676056338027,103.75865479723048,106.95340501792114,115.6,113.6,101.1,139.5,1,0,114,7
Sonora,2019-07-01,92.82006920415226,98.06338028169014,97.52720079129574,101.21863799283153,115.6,113.6,101.1,139.5,1,0,115,8
Sonora,2019-08-01,92.64705882352942,105.7218309859155,112.06726013847677,101.21863799283153,115.6,113.6,101.1,139.5,1,0,116,9
Sonora,2019-09-01,83.91003460207614,98.76760563380283,101.87932739861525,98.35125448028673,115.6,113.6,101.1,139.5,1,0,117,10
Sonora,2019-10-01,93.5121107266436,92.16549295774648,82.88822947576658,106.0215053763441,115.6,113.6,101.1,139.5,1,0,118,11
Sonora,2019-11-01,94.37716262975778,90.9330985915493,81.99802176063304,105.44802867383511,115.6,113.6,101.1,139.5,1,0,119,12
Sonora,2019-12-01,89.3598615916955,97.09507042253522,97.23046488625124,104.15770609318997,115.6,113.6,101.1,139.5,1,0,120,13
Sonora,2020-01-01,99.82698961937717,106.07394366197182,112.56181998021762,102.5089605734767,115.6,113.6,101.1,139.5,1,0,121,14
Sonora,2020-02-01,99.74048442906575,102.02464788732395,104.94559841740852,100.93189964157708,115.6,113.6,101.1,139.5,1,0,122,15
Sonora,2020-03-01,108.47750865051904,100.88028169014085,99.10979228486649,102.36559139784947,115.6,113.6,101.1,139.5,1,1,123,16
Sonora,2020-04-01,92.90657439446368,76.1443661971831,62.90801186943621,85.08960573476702,115.6,113.6,101.1,139.5,1,1,124,17
Sonora,2020-05-01,69.8961937716263,76.7605633802817,71.41444114737884,88.6021505376344,115.6,113.6,101.1,139.5,1,1,125,18
Sonora,2020-06-01,70.50173010380624,90.4049295774648,95.15331355093967,93.11827956989248,115.6,113.6,101.1,139.5,1,1,126,19
Sonora,2020-07-01,82.8719723183391,98.76760563380283,100.59347181008901,101.7204301075269,115.6,113.6,101.1,139.5,1,1,127,20
Sonora,2020-08-01,88.49480968858133,87.94014084507043,74.08506429277944,103.94265232974911,115.6,113.6,101.1,139.5,1,1,128,21
Sonora,2020-09-01,67.82006920415226,86.70774647887325,83.58061325420377,101.36200716845877,115.6,113.6,101.1,139.5,1,1,129,22
Sonora,2020-10-01,76.90311418685121,91.63732394366197,85.06429277942632,107.168458781362,115.6,113.6,101.1,139.5,1,1,130,23
Sonora,2020-11-01,73.6159169550173,92.16549295774648,90.70227497527202,105.80645161290323,115.6,113.6,101.1,139.5,1,1,131,24
Sonora,2020-12-01,70.50173010380624,93.92605633802818,94.26310583580614,110.10752688172043,115.6,113.6,101.1,139.5,1,1,132,25
Sonora,2021-01-01,80.19031141868513,91.28521126760563,87.93273986152326,105.16129032258064,115.6,113.6,101.1,139.5,1,1,133,26
Sonora,2021-02-01,84.86159169550173,94.36619718309859,95.74678536102869,100.50179211469535,115.6,113.6,101.1,139.5,1,1,134,27
Sonora,2021-03-01,78.71972318339101,99.4718309859155,107.12166172106825,102.58064516129033,115.6,113.6,101.1,139.5,1,1,135,28
Sonora,2021-04-01,79.0657439446367,95.95070422535211,100.09891196834818,101.4336917562724,115.6,113.6,101.1,139.5,1,1,136,29
Sonora,2021-05-01,76.3840830449827,93.83802816901408,94.36201780415432,102.43727598566308,115.6,113.6,101.1,139.5,1,1,137,30
Sonora,2021-06-01,82.8719723183391,97.97535211267606,98.21958456973294,101.7204301075269,115.6,113.6,101.1,139.5,1,1,138,31
Sonora,2021-07-01,82.61245674740485,97.53521126760563,95.84569732937686,105.30465949820788,115.6,113.6,101.1,139.5,1,1,139,32
Sonora,2021-08-01,84.08304498269898,98.23943661971832,97.42828882294758,103.65591397849462,115.6,113.6,101.1,139.5,1,1,140,33
Sonora,2021-09-01,74.0484429065744,98.8556338028169,102.27497527200794,105.01792114695341,115.6,113.6,101.1,139.5,1,1,141,34
Sonora,2021-10-01,79.75778546712804,102.46478873239437,106.72601384767557,104.94623655913979,115.6,113.6,101.1,139.5,1,1,142,35
Sonora,2021-11-01,80.79584775086505,95.15845070422534,94.65875370919882,103.65591397849462,115.6,113.6,101.1,139.5,1,1,143,36
Sonora,2021-12-01,74.22145328719724,98.59154929577466,101.6815034619189,105.66308243727597,115.6,113.6,101.1,139.5,1,1,144,37
Tabasco,2010-01-01,165.531914893617,138.9502762430939,138.85088919288646,137.25231175693526,47,72.4,73.1,75.7,0,0,1,-106
Tabasco,2010-02-01,178.72340425531914,126.6574585635359,115.04787961696306,124.57067371202113,47,72.4,73.1,75.7,0,0,2,-105
Tabasco,2010-03-01,166.59574468085106,140.60773480662982,139.9452804377565,139.1017173051519,47,72.4,73.1,75.7,0,0,3,-104
Tabasco,2010-04-01,169.7872340425532,134.94475138121547,132.96853625171,132.892998678996,47,72.4,73.1,75.7,0,0,4,-103
Tabasco,2010-05-01,163.40425531914892,141.0220994475138,135.84131326949384,140.554821664465,47,72.4,73.1,75.7,0,0,5,-102
Tabasco,2010-06-01,185.7446808510638,139.08839779005524,127.90697674418605,137.25231175693526,47,72.4,73.1,75.7,0,0,6,-101
Tabasco,2010-07-01,149.36170212765958,133.42541436464086,126.40218878248976,133.81770145310435,47,72.4,73.1,75.7,0,0,7,-100
Tabasco,2010-08-01,132.7659574468085,132.18232044198894,129.13816689466486,133.1571994715984,47,72.4,73.1,75.7,0,0,8,-99
Tabasco,2010-09-01,157.65957446808508,130.24861878453038,125.03419972640219,129.19418758256273,47,72.4,73.1,75.7,0,0,9,-98
Tabasco,2010-10-01,197.2340425531915,138.2596685082873,148.42681258549933,131.96829590488773,47,72.4,73.1,75.7,0,0,10,-97
Tabasco,2010-11-01,185.95744680851064,130.939226519337,127.4965800273598,127.08058124174373,47,72.4,73.1,75.7,0,0,11,-96
Tabasco,2010-12-01,214.46808510638297,137.292817679558,131.05335157318743,132.1003963011889,47,72.4,73.1,75.7,0,0,12,-95
Tabasco,2011-01-01,210,145.8563535911602,138.03009575923394,141.8758256274769,47,72.4,73.1,75.7,0,0,13,-94
Tabasco,2011-02-01,187.6595744680851,130.38674033149172,117.51025991792068,127.74108322324966,47,72.4,73.1,75.7,0,0,14,-93
Tabasco,2011-03-01,159.78723404255317,141.71270718232043,135.84131326949384,141.6116248348745,47,72.4,73.1,75.7,0,0,15,-92
Tabasco,2011-04-01,176.80851063829786,136.3259668508287,134.06292749658004,133.4214002642008,47,72.4,73.1,75.7,0,0,16,-91
Tabasco,2011-05-01,174.68085106382978,142.40331491712706,141.45006839945282,140.1585204755614,47,72.4,73.1,75.7,0,0,17,-90
Tabasco,2011-06-01,220.63829787234042,142.54143646408838,133.51573187414502,137.51651254953762,47,72.4,73.1,75.7,0,0,18,-89
Tabasco,2011-07-01,206.8085106382979,142.1270718232044,132.0109439124487,138.44121532364596,47,72.4,73.1,75.7,0,0,19,-88
Tabasco,2011-08-01,207.87234042553192,143.7845303867403,138.98768809849523,139.23381770145312,47,72.4,73.1,75.7,0,0,20,-87
Tabasco,2011-09-01,254.8936170212766,140.60773480662982,130.2325581395349,132.49669749009246,47,72.4,73.1,75.7,0,0,21,-86
Tabasco,2011-10-01,214.46808510638297,145.99447513812154,134.61012311901504,142.27212681638045,47,72.4,73.1,75.7,0,0,22,-85
Tabasco,2011-11-01,217.6595744680851,140.60773480662982,121.06703146374831,137.38441215323644,47,72.4,73.1,75.7,0,0,23,-84
Tabasco,2011-12-01,230.2127659574468,147.51381215469613,134.88372093023256,142.80052840158518,47,72.4,73.1,75.7,0,0,24,-83
Tabasco,2012-01-01,218.08510638297872,150.13812154696132,136.2517099863201,147.02774108322325,47,72.4,73.1,75.7,0,0,25,-82
Tabasco,2012-02-01,209.36170212765956,138.8121546961326,116.27906976744187,136.8560105680317,47,72.4,73.1,75.7,0,0,26,-81
Tabasco,2012-03-01,192.97872340425533,150.27624309392266,139.53488372093022,149.00924702774108,47,72.4,73.1,75.7,0,0,27,-80
Tabasco,2012-04-01,222.76595744680853,144.1988950276243,131.32694938440494,139.89431968295904,47,72.4,73.1,75.7,0,0,28,-79
Tabasco,2012-05-01,212.7659574468085,147.09944751381215,142.4076607387141,142.668428005284,47,72.4,73.1,75.7,0,0,29,-78
Tabasco,2012-06-01,266.3829787234043,144.61325966850828,132.42134062927497,136.19550858652573,47,72.4,73.1,75.7,0,0,30,-77
Tabasco,2012-07-01,236.80851063829786,142.54143646408838,128.86456908344735,136.8560105680317,47,72.4,73.1,75.7,0,0,31,-76
Tabasco,2012-08-01,234.8936170212766,143.92265193370164,131.60054719562245,138.30911492734478,47,72.4,73.1,75.7,0,0,32,-75
Tabasco,2012-09-01,202.7659574468085,137.292817679558,136.79890560875515,131.96829590488773,47,72.4,73.1,75.7,0,0,33,-74
Tabasco,2012-10-01,215.1063829787234,143.92265193370164,130.64295485636114,140.29062087186261,47,72.4,73.1,75.7,0,0,34,-73
Tabasco,2012-11-01,216.38297872340425,140.60773480662982,128.72777017783858,136.32760898282694,47,72.4,73.1,75.7,0,0,35,-72
Tabasco,2012-12-01,218.51063829787236,141.85082872928177,119.97264021887825,139.1017173051519,47,72.4,73.1,75.7,0,0,36,-71
Tabasco,2013-01-01,196.59574468085108,149.585635359116,138.03009575923394,148.08454425363274,47,72.4,73.1,75.7,0,0,37,-70
Tabasco,2013-02-01,208.08510638297872,130.939226519337,122.2982216142271,125.89167767503302,47,72.4,73.1,75.7,0,0,38,-69
Tabasco,2013-03-01,182.76595744680853,141.57458563535909,150.20519835841316,137.12021136063407,47,72.4,73.1,75.7,0,0,39,-68
Tabasco,2013-04-01,172.76595744680853,132.4585635359116,136.11491108071135,128.79788639365916,47,72.4,73.1,75.7,0,0,40,-67
Tabasco,2013-05-01,212.1276595744681,135.91160220994476,133.92612859097127,129.85468956406868,47,72.4,73.1,75.7,0,0,41,-66
Tabasco,2013-06-01,189.36170212765958,129.14364640883977,130.36935704514366,123.77807133421402,47,72.4,73.1,75.7,0,0,42,-65
Tabasco,2013-07-01,216.8085106382979,135.08287292817678,140.35567715458276,127.34478203434611,47,72.4,73.1,75.7,0,0,43,-64
Tabasco,2013-08-01,211.06382978723403,139.08839779005524,149.5212038303694,131.30779392338178,47,72.4,73.1,75.7,0,0,44,-63
Tabasco,2013-09-01,204.46808510638297,133.5635359116022,140.21887824897402,126.42007926023777,47,72.4,73.1,75.7,0,0,45,-62
Tabasco,2013-10-01,220.63829787234042,141.85082872928177,131.32694938440494,136.9881109643329,47,72.4,73.1,75.7,0,0,46,-61
Tabasco,2013-11-01,294.6808510638298,143.92265193370164,132.83173734610122,132.49669749009246,47,72.4,73.1,75.7,0,0,47,-60
Tabasco,2013-12-01,244.0425531914894,144.1988950276243,136.11491108071135,137.12021136063407,47,72.4,73.1,75.7,0,0,48,-59
Tabasco,2014-01-01,213.19148936170214,153.31491712707182,147.46922024623802,149.53764861294582,47,72.4,73.1,75.7,0,0,49,-58
Tabasco,2014-02-01,153.40425531914892,129.6961325966851,112.44870041039674,130.9114927344782,47,72.4,73.1,75.7,0,0,50,-57
Tabasco,2014-03-01,167.6595744680851,144.1988950276243,139.9452804377565,143.32892998678997,47,72.4,73.1,75.7,0,0,51,-56
Tabasco,2014-04-01,176.38297872340428,134.5303867403315,128.18057455540358,132.2324966974901,47,72.4,73.1,75.7,0,0,52,-55
Tabasco,2014-05-01,251.48936170212767,146.13259668508286,132.14774281805745,139.3659180977543,47,72.4,73.1,75.7,0,0,53,-54
Tabasco,2014-06-01,222.76595744680853,141.43646408839777,126.5389876880985,136.8560105680317,47,72.4,73.1,75.7,0,0,54,-53
Tabasco,2014-07-01,247.65957446808514,146.40883977900552,137.75649794801643,139.1017173051519,47,72.4,73.1,75.7,0,0,55,-52
Tabasco,2014-08-01,217.6595744680851,147.65193370165747,138.7140902872777,143.32892998678997,47,72.4,73.1,75.7,0,0,56,-51
Tabasco,2014-09-01,216.8085106382979,140.74585635359117,135.15731874145007,135.13870541611624,47,72.4,73.1,75.7,0,0,57,-50
Tabasco,2014-10-01,217.23404255319147,141.9889502762431,146.374829001368,135.00660501981505,47,72.4,73.1,75.7,0,0,58,-49
Tabasco,2014-11-01,185.7446808510638,133.0110497237569,129.13816689466486,129.32628797886395,47,72.4,73.1,75.7,0,0,59,-48
Tabasco,2014-12-01,200.85106382978725,136.878453038674,138.7140902872777,131.1756935270806,47,72.4,73.1,75.7,0,0,60,-47
Tabasco,2015-01-01,166.59574468085106,151.51933701657458,141.03967168262653,152.57595772787317,47,72.4,73.1,75.7,0,0,61,-46
Tabasco,2015-02-01,183.1914893617021,133.42541436464086,117.92065663474693,131.96829590488773,47,72.4,73.1,75.7,0,0,62,-45
Tabasco,2015-03-01,163.40425531914892,142.6795580110497,132.42134062927497,143.06472919418758,47,72.4,73.1,75.7,0,0,63,-44
Tabasco,2015-04-01,225.1063829787234,135.77348066298342,109.71272229822162,132.36459709379128,47,72.4,73.1,75.7,0,0,64,-43
Tabasco,2015-05-01,271.27659574468083,145.44198895027623,122.43502051983586,138.30911492734478,47,72.4,73.1,75.7,0,0,65,-42
Tabasco,2015-06-01,199.36170212765958,134.5303867403315,119.97264021887825,131.43989431968294,47,72.4,73.1,75.7,0,0,66,-41
Tabasco,2015-07-01,194.0425531914894,136.1878453038674,125.03419972640219,133.1571994715984,47,72.4,73.1,75.7,0,0,67,-40
Tabasco,2015-08-01,214.04255319148936,142.26519337016575,118.74145006839947,140.02642007926022,47,72.4,73.1,75.7,0,0,68,-39
Tabasco,2015-09-01,176.59574468085106,132.5966850828729,114.22708618331055,131.8361955085865,47,72.4,73.1,75.7,0,0,69,-38
Tabasco,2015-10-01,200.6382978723404,138.8121546961326,123.93980848153214,135.9313077939234,47,72.4,73.1,75.7,0,0,70,-37
Tabasco,2015-11-01,161.27659574468086,130.8011049723757,114.91108071135432,130.9114927344782,47,72.4,73.1,75.7,0,0,71,-36
Tabasco,2015-12-01,183.1914893617021,135.49723756906076,114.77428180574559,134.87450462351387,47,72.4,73.1,75.7,0,0,72,-35
Tabasco,2016-01-01,185.95744680851064,155.939226519337,127.08618331053354,158.65257595772786,47,72.4,73.1,75.7,0,0,73,-34
Tabasco,2016-02-01,156.38297872340425,132.18232044198894,116.55266757865938,133.02509907529722,47,72.4,73.1,75.7,0,0,74,-33
Tabasco,2016-03-01,177.0212765957447,138.12154696132595,118.05745554035568,138.44121532364596,47,72.4,73.1,75.7,0,0,75,-32
Tabasco,2016-04-01,144.25531914893617,129.00552486187843,119.01504787961696,129.5904887714663,47,72.4,73.1,75.7,0,0,76,-31
Tabasco,2016-05-01,132.7659574468085,129.14364640883977,121.61422708618332,130.25099075297223,47,72.4,73.1,75.7,0,0,77,-30
Tabasco,2016-06-01,124.8936170212766,126.24309392265194,112.58549931600548,128.92998678996034,47,72.4,73.1,75.7,0,0,78,-29
Tabasco,2016-07-01,116.59574468085106,126.24309392265194,122.98221614227087,127.87318361955084,47,72.4,73.1,75.7,0,0,79,-28
Tabasco,2016-08-01,119.14893617021276,124.86187845303867,123.66621067031464,125.89167767503302,47,72.4,73.1,75.7,0,0,80,-27
Tabasco,2016-09-01,115.531914893617,119.06077348066297,113.81668946648429,120.34346103038307,47,72.4,73.1,75.7,0,0,81,-26
Tabasco,2016-10-01,124.46808510638299,123.20441988950274,117.92065663474693,124.30647291941874,47,72.4,73.1,75.7,0,0,82,-25
Tabasco,2016-11-01,133.61702127659575,118.78453038674033,109.84952120383038,119.15455746367239,47,72.4,73.1,75.7,0,0,83,-24
Tabasco,2016-12-01,127.23404255319149,120.71823204419888,112.58549931600548,121.79656538969617,47,72.4,73.1,75.7,0,0,84,-23
Tabasco,2017-01-01,102.55319148936171,128.17679558011048,125.85499316005473,131.30779392338178,47,72.4,73.1,75.7,0,0,85,-22
Tabasco,2017-02-01,87.2340425531915,116.71270718232043,114.09028727770179,120.21136063408188,47,72.4,73.1,75.7,0,0,86,-21
Tabasco,2017-03-01,94.68085106382979,131.49171270718233,125.17099863201095,136.45970937912813,47,72.4,73.1,75.7,0,0,87,-20
Tabasco,2017-04-01,91.06382978723404,116.43646408839778,117.37346101231189,119.0224570673712,47,72.4,73.1,75.7,0,0,88,-19
Tabasco,2017-05-01,103.61702127659575,126.79558011049723,128.72777017783858,129.06208718626155,47,72.4,73.1,75.7,0,0,89,-18
Tabasco,2017-06-01,108.29787234042554,121.68508287292816,119.97264021887825,123.51387054161162,47,72.4,73.1,75.7,0,0,90,-17
Tabasco,2017-07-01,115.1063829787234,121.40883977900552,123.39261285909716,121.92866578599735,47,72.4,73.1,75.7,0,0,91,-16
Tabasco,2017-08-01,115.31914893617021,118.78453038674033,125.17099863201095,118.36195508586525,47,72.4,73.1,75.7,0,0,92,-15
Tabasco,2017-09-01,115.95744680851064,114.77900552486187,102.59917920656636,116.90885072655217,47,72.4,73.1,75.7,0,0,93,-14
Tabasco,2017-10-01,114.04255319148938,113.12154696132598,110.1231190150479,113.73844121532363,47,72.4,73.1,75.7,0,0,94,-13
Tabasco,2017-11-01,117.65957446808511,109.5303867403315,107.11354309165526,109.24702774108322,47,72.4,73.1,75.7,0,0,95,-12
Tabasco,2017-12-01,147.4468085106383,114.50276243093921,103.55677154582766,113.60634081902245,47,72.4,73.1,75.7,0,0,96,-11
Tabasco,2018-01-01,86.17021276595744,132.4585635359116,111.62790697674419,140.554821664465,47,72.4,73.1,75.7,0,0,97,-10
Tabasco,2018-02-01,92.12765957446808,104.55801104972376,95.48563611491109,107.52972258916778,47,72.4,73.1,75.7,0,0,98,-9
Tabasco,2018-03-01,84.25531914893617,107.87292817679557,119.97264021887825,108.32232496697489,47,72.4,73.1,75.7,0,0,99,-8
Tabasco,2018-04-01,98.29787234042554,104.8342541436464,110.25991792065663,104.6235138705416,47,72.4,73.1,75.7,0,0,100,-7
Tabasco,2018-05-01,98.51063829787233,108.14917127071821,112.44870041039674,108.45442536327607,47,72.4,73.1,75.7,0,0,101,-6
Tabasco,2018-06-01,107.02127659574468,108.28729281767954,99.86320109439126,109.90752972258917,47,72.4,73.1,75.7,0,0,102,-5
