state,eaindex,year,quarter,year_quarter,date,country,region,amlo_vic,naim,covid,eaindexi
Hidalgo,106.3,2014,3,2014 Q3,2014-10-01,MEX,Región Centro-Sur,0,0,0,88.28903654485049
Hidalgo,107.5,2014,4,2014 Q4,2015-01-01,MEX,Región Centro-Sur,0,0,0,89.28571428571428
Hidalgo,108,2015,1,2015 Q1,2015-04-01,MEX,Región Centro-Sur,0,0,0,89.70099667774086
Hidalgo,111.7,2015,2,2015 Q2,2015-07-01,MEX,Región Centro-Sur,0,0,0,92.77408637873754
Hidalgo,112.3,2015,3,2015 Q3,2015-10-01,MEX,Región Centro-Sur,0,0,0,93.27242524916943
Hidalgo,116.3,2015,4,2015 Q4,2016-01-01,MEX,Región Centro-Sur,0,0,0,96.59468438538205
Hidalgo,117.5,2016,1,2016 Q1,2016-04-01,MEX,Región Centro-Sur,0,0,0,97.59136212624584
Hidalgo,117.5,2016,2,2016 Q2,2016-07-01,MEX,Región Centro-Sur,0,0,0,97.59136212624584
Hidalgo,115.5,2016,3,2016 Q3,2016-10-01,MEX,Región Centro-Sur,0,0,0,95.93023255813952
Hidalgo,114.4,2016,4,2016 Q4,2017-01-01,MEX,Región Centro-Sur,0,0,0,95.01661129568106
Hidalgo,115.3,2017,1,2017 Q1,2017-04-01,MEX,Región Centro-Sur,0,0,0,95.7641196013289
Hidalgo,117.5,2017,2,2017 Q2,2017-07-01,MEX,Región Centro-Sur,0,0,0,97.59136212624584
Hidalgo,117.2,2017,3,2017 Q3,2017-10-01,MEX,Región Centro-Sur,0,0,0,97.3421926910299
Hidalgo,118.3,2017,4,2017 Q4,2018-01-01,MEX,Región Centro-Sur,0,0,0,98.25581395348837
Hidalgo,121.6,2018,1,2018 Q1,2018-04-01,MEX,Región Centro-Sur,0,0,0,100.99667774086379
Hidalgo,120.1,2018,2,2018 Q2,2018-07-01,MEX,Región Centro-Sur,1,0,0,99.75083056478404
Hidalgo,120.4,2018,3,2018 Q3,2018-10-01,MEX,Región Centro-Sur,1,0,0,100
Hidalgo,118,2018,4,2018 Q4,2019-01-01,MEX,Región Centro-Sur,1,1,0,98.00664451827242
Hidalgo,121.2,2019,1,2019 Q1,2019-04-01,MEX,Región Centro-Sur,1,1,0,100.66445182724253
Hidalgo,117.4,2019,2,2019 Q2,2019-07-01,MEX,Región Centro-Sur,1,1,0,97.50830564784053
Hidalgo,118,2019,3,2019 Q3,2019-10-01,MEX,Región Centro-Sur,1,1,0,98.00664451827242
Hidalgo,116.1,2019,4,2019 Q4,2020-01-01,MEX,Región Centro-Sur,1,1,0,96.42857142857142
Jalisco,89.6,2010,1,2010 Q1,2010-04-01,MEX,Región Centro-Norte,0,0,0,75.4844144903117
Jalisco,90.7,2010,2,2010 Q2,2010-07-01,MEX,Región Centro-Norte,0,0,0,76.4111204717776
Jalisco,91.1,2010,3,2010 Q3,2010-10-01,MEX,Región Centro-Norte,0,0,0,76.7481044650379
Jalisco,91.9,2010,4,2010 Q4,2011-01-01,MEX,Región Centro-Norte,0,0,0,77.42207245155855
Jalisco,92,2011,1,2011 Q1,2011-04-01,MEX,Región Centro-Norte,0,0,0,77.50631844987363
Jalisco,92.9,2011,2,2011 Q2,2011-07-01,MEX,Región Centro-Norte,0,0,0,78.26453243470935
Jalisco,94.4,2011,3,2011 Q3,2011-10-01,MEX,Región Centro-Norte,0,0,0,79.52822240943556
Jalisco,95,2011,4,2011 Q4,2012-01-01,MEX,Región Centro-Norte,0,0,0,80.03369839932603
Jalisco,96.1,2012,1,2012 Q1,2012-04-01,MEX,Región Centro-Norte,0,0,0,80.9604043807919
Jalisco,96.7,2012,2,2012 Q2,2012-07-01,MEX,Región Centro-Norte,0,0,0,81.4658803706824
Jalisco,97.8,2012,3,2012 Q3,2012-10-01,MEX,Región Centro-Norte,0,0,0,82.39258635214827
Jalisco,99.2,2012,4,2012 Q4,2013-01-01,MEX,Región Centro-Norte,0,0,0,83.57203032855939
Jalisco,99.7,2013,1,2013 Q1,2013-04-01,MEX,Región Centro-Norte,0,0,0,83.9932603201348
Jalisco,99.9,2013,2,2013 Q2,2013-07-01,MEX,Región Centro-Norte,0,0,0,84.16175231676496
Jalisco,99.7,2013,3,2013 Q3,2013-10-01,MEX,Región Centro-Norte,0,0,0,83.9932603201348
Jalisco,100.8,2013,4,2013 Q4,2014-01-01,MEX,Región Centro-Norte,0,0,0,84.91996630160067
Jalisco,101.6,2014,1,2014 Q1,2014-04-01,MEX,Región Centro-Norte,0,0,0,85.5939342881213
Jalisco,105.4,2014,2,2014 Q2,2014-07-01,MEX,Región Centro-Norte,0,0,0,88.79528222409436
Jalisco,105.1,2014,3,2014 Q3,2014-10-01,MEX,Región Centro-Norte,0,0,0,88.54254422914912
Jalisco,107.2,2014,4,2014 Q4,2015-01-01,MEX,Región Centro-Norte,0,0,0,90.31171019376579
Jalisco,107,2015,1,2015 Q1,2015-04-01,MEX,Región Centro-Norte,0,0,0,90.14321819713564
Jalisco,108.5,2015,2,2015 Q2,2015-07-01,MEX,Región Centro-Norte,0,0,0,91.40690817186183
Jalisco,110.5,2015,3,2015 Q3,2015-10-01,MEX,Región Centro-Norte,0,0,0,93.09182813816344
Jalisco,108.5,2015,4,2015 Q4,2016-01-01,MEX,Región Centro-Norte,0,0,0,91.40690817186183
Jalisco,111.1,2016,1,2016 Q1,2016-04-01,MEX,Región Centro-Norte,0,0,0,93.59730412805392
Jalisco,112.2,2016,2,2016 Q2,2016-07-01,MEX,Región Centro-Norte,0,0,0,94.52401010951979
Jalisco,113.3,2016,3,2016 Q3,2016-10-01,MEX,Región Centro-Norte,0,0,0,95.45071609098568
Jalisco,114,2016,4,2016 Q4,2017-01-01,MEX,Región Centro-Norte,0,0,0,96.04043807919123
Jalisco,115,2017,1,2017 Q1,2017-04-01,MEX,Región Centro-Norte,0,0,0,96.88289806234204
Jalisco,114.8,2017,2,2017 Q2,2017-07-01,MEX,Región Centro-Norte,0,0,0,96.71440606571188
Jalisco,115.9,2017,3,2017 Q3,2017-10-01,MEX,Región Centro-Norte,0,0,0,97.64111204717776
Jalisco,116.8,2017,4,2017 Q4,2018-01-01,MEX,Región Centro-Norte,0,0,0,98.39932603201348
Jalisco,118.6,2018,1,2018 Q1,2018-04-01,MEX,Región Centro-Norte,0,0,0,99.9157540016849
Jalisco,117.9,2018,2,2018 Q2,2018-07-01,MEX,Región Centro-Norte,1,0,0,99.32603201347936
Jalisco,118.7,2018,3,2018 Q3,2018-10-01,MEX,Región Centro-Norte,1,0,0,100
Jalisco,119.3,2018,4,2018 Q4,2019-01-01,MEX,Región Centro-Norte,1,1,0,100.50547598989048
Jalisco,119.8,2019,1,2019 Q1,2019-04-01,MEX,Región Centro-Norte,1,1,0,100.92670598146587
Jalisco,120.6,2019,2,2019 Q2,2019-07-01,MEX,Región Centro-Norte,1,1,0,101.60067396798651
Jalisco,119.8,2019,3,2019 Q3,2019-10-01,MEX,Región Centro-Norte,1,1,0,100.92670598146587
Jalisco,117.9,2019,4,2019 Q4,2020-01-01,MEX,Región Centro-Norte,1,1,0,99.32603201347936
México,88,2010,1,2010 Q1,2010-04-01,MEX,Región Centro,0,0,0,74.51312447078747
México,89,2010,2,2010 Q2,2010-07-01,MEX,Región Centro,0,0,0,75.35986452159187
México,90.6,2010,3,2010 Q3,2010-10-01,MEX,Región Centro,0,0,0,76.71464860287891
México,91.7,2010,4,2010 Q4,2011-01-01,MEX,Región Centro,0,0,0,77.64606265876377
México,92.7,2011,1,2011 Q1,2011-04-01,MEX,Región Centro,0,0,0,78.49280270956817
México,94.4,2011,2,2011 Q2,2011-07-01,MEX,Región Centro,0,0,0,79.93226079593566
México,94.9,2011,3,2011 Q3,2011-10-01,MEX,Región Centro,0,0,0,80.35563082133785
México,94,2011,4,2011 Q4,2012-01-01,MEX,Región Centro,0,0,0,79.59356477561388
México,96.6,2012,1,2012 Q1,2012-04-01,MEX,Región Centro,0,0,0,81.79508890770533
México,97,2012,2,2012 Q2,2012-07-01,MEX,Región Centro,0,0,0,82.1337849280271
México,98.3,2012,3,2012 Q3,2012-10-01,MEX,Región Centro,0,0,0,83.23454699407282
México,100.6,2012,4,2012 Q4,2013-01-01,MEX,Región Centro,0,0,0,85.18204911092295
México,100.4,2013,1,2013 Q1,2013-04-01,MEX,Región Centro,0,0,0,85.01270110076207
México,99.2,2013,2,2013 Q2,2013-07-01,MEX,Región Centro,0,0,0,83.99661303979678
México,100.2,2013,3,2013 Q3,2013-10-01,MEX,Región Centro,0,0,0,84.8433530906012
México,100.2,2013,4,2013 Q4,2014-01-01,MEX,Región Centro,0,0,0,84.8433530906012
México,100.9,2014,1,2014 Q1,2014-04-01,MEX,Región Centro,0,0,0,85.43607112616428
México,102.7,2014,2,2014 Q2,2014-07-01,MEX,Región Centro,0,0,0,86.9602032176122
México,103.2,2014,3,2014 Q3,2014-10-01,MEX,Región Centro,0,0,0,87.3835732430144
México,103.9,2014,4,2014 Q4,2015-01-01,MEX,Región Centro,0,0,0,87.97629127857749
México,104.6,2015,1,2015 Q1,2015-04-01,MEX,Región Centro,0,0,0,88.56900931414056
México,105.1,2015,2,2015 Q2,2015-07-01,MEX,Región Centro,0,0,0,88.99237933954277
México,106.8,2015,3,2015 Q3,2015-10-01,MEX,Región Centro,0,0,0,90.43183742591025
México,106.9,2015,4,2015 Q4,2016-01-01,MEX,Región Centro,0,0,0,90.5165114309907
México,107.3,2016,1,2016 Q1,2016-04-01,MEX,Región Centro,0,0,0,90.85520745131245
México,109.2,2016,2,2016 Q2,2016-07-01,MEX,Región Centro,0,0,0,92.46401354784082
México,109.2,2016,3,2016 Q3,2016-10-01,MEX,Región Centro,0,0,0,92.46401354784082
México,109.5,2016,4,2016 Q4,2017-01-01,MEX,Región Centro,0,0,0,92.71803556308214
México,110.7,2017,1,2017 Q1,2017-04-01,MEX,Región Centro,0,0,0,93.73412362404743
México,112.2,2017,2,2017 Q2,2017-07-01,MEX,Región Centro,0,0,0,95.00423370025402
México,113.9,2017,3,2017 Q3,2017-10-01,MEX,Región Centro,0,0,0,96.44369178662153
México,119.1,2017,4,2017 Q4,2018-01-01,MEX,Región Centro,0,0,0,100.84674005080441
México,118.8,2018,1,2018 Q1,2018-04-01,MEX,Región Centro,0,0,0,100.5927180355631
México,117.8,2018,2,2018 Q2,2018-07-01,MEX,Región Centro,1,0,0,99.74597798475868
México,118.1,2018,3,2018 Q3,2018-10-01,MEX,Región Centro,1,0,0,100
México,116.6,2018,4,2018 Q4,2019-01-01,MEX,Región Centro,1,1,0,98.7298899237934
México,115.1,2019,1,2019 Q1,2019-04-01,MEX,Región Centro,1,1,0,97.45977984758679
México,115,2019,2,2019 Q2,2019-07-01,MEX,Región Centro,1,1,0,97.37510584250636
México,116.1,2019,3,2019 Q3,2019-10-01,MEX,Región Centro,1,1,0,98.3065198983912
México,117,2019,4,2019 Q4,2020-01-01,MEX,Región Centro,1,1,0,99.06858594411516
Michoacán de Ocampo,91,2010,1,2010 Q1,2010-04-01,MEX,Región Centro-Sur,0,0,0,78.78787878787878
Michoacán de Ocampo,92.7,2010,2,2010 Q2,2010-07-01,MEX,Región Centro-Sur,0,0,0,80.25974025974027
Michoacán de Ocampo,92,2010,3,2010 Q3,2010-10-01,MEX,Región Centro-Sur,0,0,0,79.65367965367966
Michoacán de Ocampo,91.5,2010,4,2010 Q4,2011-01-01,MEX,Región Centro-Sur,0,0,0,79.22077922077922
Michoacán de Ocampo,94,2011,1,2011 Q1,2011-04-01,MEX,Región Centro-Sur,0,0,0,81.38528138528139
Michoacán de Ocampo,95.2,2011,2,2011 Q2,2011-07-01,MEX,Región Centro-Sur,0,0,0,82.42424242424242
Michoacán de Ocampo,95.7,2011,3,2011 Q3,2011-10-01,MEX,Región Centro-Sur,0,0,0,82.85714285714286
Michoacán de Ocampo,97.3,2011,4,2011 Q4,2012-01-01,MEX,Región Centro-Sur,0,0,0,84.24242424242424
Michoacán de Ocampo,95.8,2012,1,2012 Q1,2012-04-01,MEX,Región Centro-Sur,0,0,0,82.94372294372295
Michoacán de Ocampo,96.2,2012,2,2012 Q2,2012-07-01,MEX,Región Centro-Sur,0,0,0,83.29004329004329
Michoacán de Ocampo,99.4,2012,3,2012 Q3,2012-10-01,MEX,Región Centro-Sur,0,0,0,86.06060606060608
Michoacán de Ocampo,100.4,2012,4,2012 Q4,2013-01-01,MEX,Región Centro-Sur,0,0,0,86.92640692640693
Michoacán de Ocampo,99.5,2013,1,2013 Q1,2013-04-01,MEX,Región Centro-Sur,0,0,0,86.14718614718615
Michoacán de Ocampo,98.9,2013,2,2013 Q2,2013-07-01,MEX,Región Centro-Sur,0,0,0,85.62770562770564
Michoacán de Ocampo,100.7,2013,3,2013 Q3,2013-10-01,MEX,Región Centro-Sur,0,0,0,87.1861471861472
Michoacán de Ocampo,101.1,2013,4,2013 Q4,2014-01-01,MEX,Región Centro-Sur,0,0,0,87.53246753246754
Michoacán de Ocampo,107,2014,1,2014 Q1,2014-04-01,MEX,Región Centro-Sur,0,0,0,92.64069264069265
Michoacán de Ocampo,106.7,2014,2,2014 Q2,2014-07-01,MEX,Región Centro-Sur,0,0,0,92.38095238095238
Michoacán de Ocampo,104.4,2014,3,2014 Q3,2014-10-01,MEX,Región Centro-Sur,0,0,0,90.3896103896104
Michoacán de Ocampo,104.6,2014,4,2014 Q4,2015-01-01,MEX,Región Centro-Sur,0,0,0,90.56277056277055
Michoacán de Ocampo,104.6,2015,1,2015 Q1,2015-04-01,MEX,Región Centro-Sur,0,0,0,90.56277056277055
Michoacán de Ocampo,107.9,2015,2,2015 Q2,2015-07-01,MEX,Región Centro-Sur,0,0,0,93.41991341991343
Michoacán de Ocampo,112.5,2015,3,2015 Q3,2015-10-01,MEX,Región Centro-Sur,0,0,0,97.40259740259741
Michoacán de Ocampo,105,2015,4,2015 Q4,2016-01-01,MEX,Región Centro-Sur,0,0,0,90.9090909090909
Michoacán de Ocampo,108.3,2016,1,2016 Q1,2016-04-01,MEX,Región Centro-Sur,0,0,0,93.76623376623377
Michoacán de Ocampo,112.8,2016,2,2016 Q2,2016-07-01,MEX,Región Centro-Sur,0,0,0,97.66233766233766
Michoacán de Ocampo,112.8,2016,3,2016 Q3,2016-10-01,MEX,Región Centro-Sur,0,0,0,97.66233766233766
Michoacán de Ocampo,113.4,2016,4,2016 Q4,2017-01-01,MEX,Región Centro-Sur,0,0,0,98.18181818181819
Michoacán de Ocampo,114.3,2017,1,2017 Q1,2017-04-01,MEX,Región Centro-Sur,0,0,0,98.96103896103897
Michoacán de Ocampo,112.1,2017,2,2017 Q2,2017-07-01,MEX,Región Centro-Sur,0,0,0,97.05627705627705
Michoacán de Ocampo,116.2,2017,3,2017 Q3,2017-10-01,MEX,Región Centro-Sur,0,0,0,100.60606060606061
Michoacán de Ocampo,118.9,2017,4,2017 Q4,2018-01-01,MEX,Región Centro-Sur,0,0,0,102.94372294372296
Michoacán de Ocampo,119.8,2018,1,2018 Q1,2018-04-01,MEX,Región Centro-Sur,0,0,0,103.72294372294373
Michoacán de Ocampo,119.2,2018,2,2018 Q2,2018-07-01,MEX,Región Centro-Sur,1,0,0,103.2034632034632
Michoacán de Ocampo,115.5,2018,3,2018 Q3,2018-10-01,MEX,Región Centro-Sur,1,0,0,100
Michoacán de Ocampo,117.6,2018,4,2018 Q4,2019-01-01,MEX,Región Centro-Sur,1,1,0,101.81818181818181
Michoacán de Ocampo,118.4,2019,1,2019 Q1,2019-04-01,MEX,Región Centro-Sur,1,1,0,102.5108225108225
Michoacán de Ocampo,116.8,2019,2,2019 Q2,2019-07-01,MEX,Región Centro-Sur,1,1,0,101.12554112554113
Michoacán de Ocampo,118.3,2019,3,2019 Q3,2019-10-01,MEX,Región Centro-Sur,1,1,0,102.42424242424242
Michoacán de Ocampo,118.8,2019,4,2019 Q4,2020-01-01,MEX,Región Centro-Sur,1,1,0,102.85714285714285
Morelos,95.2,2010,1,2010 Q1,2010-04-01,MEX,Región Centro-Sur,0,0,0,85.76576576576576
Morelos,96.9,2010,2,2010 Q2,2010-07-01,MEX,Región Centro-Sur,0,0,0,87.2972972972973
Morelos,94.8,2010,3,2010 Q3,2010-10-01,MEX,Región Centro-Sur,0,0,0,85.4054054054054
Morelos,97.5,2010,4,2010 Q4,2011-01-01,MEX,Región Centro-Sur,0,0,0,87.83783783783784
Morelos,95.9,2011,1,2011 Q1,2011-04-01,MEX,Región Centro-Sur,0,0,0,86.3963963963964
Morelos,97.2,2011,2,2011 Q2,2011-07-01,MEX,Región Centro-Sur,0,0,0,87.56756756756758
Morelos,95.7,2011,3,2011 Q3,2011-10-01,MEX,Región Centro-Sur,0,0,0,86.21621621621622
Morelos,95,2011,4,2011 Q4,2012-01-01,MEX,Región Centro-Sur,0,0,0,85.58558558558559
Morelos,96.4,2012,1,2012 Q1,2012-04-01,MEX,Región Centro-Sur,0,0,0,86.84684684684684
Morelos,95.5,2012,2,2012 Q2,2012-07-01,MEX,Región Centro-Sur,0,0,0,86.03603603603604
Morelos,97.5,2012,3,2012 Q3,2012-10-01,MEX,Región Centro-Sur,0,0,0,87.83783783783784
Morelos,96.6,2012,4,2012 Q4,2013-01-01,MEX,Región Centro-Sur,0,0,0,87.02702702702703
Morelos,99.7,2013,1,2013 Q1,2013-04-01,MEX,Región Centro-Sur,0,0,0,89.81981981981983
Morelos,99.4,2013,2,2013 Q2,2013-07-01,MEX,Región Centro-Sur,0,0,0,89.54954954954955
Morelos,100.5,2013,3,2013 Q3,2013-10-01,MEX,Región Centro-Sur,0,0,0,90.54054054054053
Morelos,100.4,2013,4,2013 Q4,2014-01-01,MEX,Región Centro-Sur,0,0,0,90.45045045045046
Morelos,100.1,2014,1,2014 Q1,2014-04-01,MEX,Región Centro-Sur,0,0,0,90.18018018018019
Morelos,102,2014,2,2014 Q2,2014-07-01,MEX,Región Centro-Sur,0,0,0,91.8918918918919
Morelos,100,2014,3,2014 Q3,2014-10-01,MEX,Región Centro-Sur,0,0,0,90.09009009009009
Morelos,105.6,2014,4,2014 Q4,2015-01-01,MEX,Región Centro-Sur,0,0,0,95.13513513513513
Morelos,104.5,2015,1,2015 Q1,2015-04-01,MEX,Región Centro-Sur,0,0,0,94.14414414414415
Morelos,103,2015,2,2015 Q2,2015-07-01,MEX,Región Centro-Sur,0,0,0,92.7927927927928
Morelos,102.4,2015,3,2015 Q3,2015-10-01,MEX,Región Centro-Sur,0,0,0,92.25225225225225
Morelos,102,2015,4,2015 Q4,2016-01-01,MEX,Región Centro-Sur,0,0,0,91.8918918918919
Morelos,103,2016,1,2016 Q1,2016-04-01,MEX,Región Centro-Sur,0,0,0,92.7927927927928
Morelos,105.4,2016,2,2016 Q2,2016-07-01,MEX,Región Centro-Sur,0,0,0,94.95495495495496
Morelos,108.9,2016,3,2016 Q3,2016-10-01,MEX,Región Centro-Sur,0,0,0,98.10810810810811
Morelos,109.6,2016,4,2016 Q4,2017-01-01,MEX,Región Centro-Sur,0,0,0,98.73873873873873
Morelos,116.2,2017,1,2017 Q1,2017-04-01,MEX,Región Centro-Sur,0,0,0,104.68468468468468
Morelos,109.8,2017,2,2017 Q2,2017-07-01,MEX,Región Centro-Sur,0,0,0,98.91891891891892
Morelos,107.7,2017,3,2017 Q3,2017-10-01,MEX,Región Centro-Sur,0,0,0,97.02702702702702
Morelos,112.7,2017,4,2017 Q4,2018-01-01,MEX,Región Centro-Sur,0,0,0,101.53153153153154
Morelos,108.9,2018,1,2018 Q1,2018-04-01,MEX,Región Centro-Sur,0,0,0,98.10810810810811
Morelos,110.1,2018,2,2018 Q2,2018-07-01,MEX,Región Centro-Sur,1,0,0,99.1891891891892
Morelos,111,2018,3,2018 Q3,2018-10-01,MEX,Región Centro-Sur,1,0,0,100
Morelos,112.2,2018,4,2018 Q4,2019-01-01,MEX,Región Centro-Sur,1,1,0,101.0810810810811
Morelos,112.3,2019,1,2019 Q1,2019-04-01,MEX,Región Centro-Sur,1,1,0,101.17117117117115
Morelos,112.1,2019,2,2019 Q2,2019-07-01,MEX,Región Centro-Sur,1,1,0,100.99099099099098
Morelos,109.4,2019,3,2019 Q3,2019-10-01,MEX,Región Centro-Sur,1,1,0,98.55855855855856
Morelos,108.1,2019,4,2019 Q4,2020-01-01,MEX,Región Centro-Sur,1,1,0,97.38738738738738
Nayarit,92.8,2010,1,2010 Q1,2010-04-01,MEX,Región Centro-Norte,0,0,0,78.57747671464861
Nayarit,94.1,2010,2,2010 Q2,2010-07-01,MEX,Región Centro-Norte,0,0,0,79.67823878069431
Nayarit,95.3,2010,3,2010 Q3,2010-10-01,MEX,Región Centro-Norte,0,0,0,80.69432684165962
Nayarit,95.4,2010,4,2010 Q4,2011-01-01,MEX,Región Centro-Norte,0,0,0,80.77900084674006
Nayarit,96.2,2011,1,2011 Q1,2011-04-01,MEX,Región Centro-Norte,0,0,0,81.45639288738357
Nayarit,97.3,2011,2,2011 Q2,2011-07-01,MEX,Región Centro-Norte,0,0,0,82.38780694326842
Nayarit,97.2,2011,3,2011 Q3,2011-10-01,MEX,Región Centro-Norte,0,0,0,82.30313293818799
Nayarit,98,2011,4,2011 Q4,2012-01-01,MEX,Región Centro-Norte,0,0,0,82.98052497883151
Nayarit,93.6,2012,1,2012 Q1,2012-04-01,MEX,Región Centro-Norte,0,0,0,79.25486875529214
Nayarit,97.1,2012,2,2012 Q2,2012-07-01,MEX,Región Centro-Norte,0,0,0,82.21845893310753
Nayarit,97.9,2012,3,2012 Q3,2012-10-01,MEX,Región Centro-Norte,0,0,0,82.89585097375107
Nayarit,100.5,2012,4,2012 Q4,2013-01-01,MEX,Región Centro-Norte,0,0,0,85.09737510584252
Nayarit,101.5,2013,1,2013 Q1,2013-04-01,MEX,Región Centro-Norte,0,0,0,85.94411515664692
Nayarit,100.5,2013,2,2013 Q2,2013-07-01,MEX,Región Centro-Norte,0,0,0,85.09737510584252
Nayarit,100.9,2013,3,2013 Q3,2013-10-01,MEX,Región Centro-Norte,0,0,0,85.43607112616428
Nayarit,97.2,2013,4,2013 Q4,2014-01-01,MEX,Región Centro-Norte,0,0,0,82.30313293818799
Nayarit,101.5,2014,1,2014 Q1,2014-04-01,MEX,Región Centro-Norte,0,0,0,85.94411515664692
Nayarit,102.8,2014,2,2014 Q2,2014-07-01,MEX,Región Centro-Norte,0,0,0,87.04487722269263
Nayarit,106.4,2014,3,2014 Q3,2014-10-01,MEX,Región Centro-Norte,0,0,0,90.0931414055885
Nayarit,110.1,2014,4,2014 Q4,2015-01-01,MEX,Región Centro-Norte,0,0,0,93.22607959356478
Nayarit,112.1,2015,1,2015 Q1,2015-04-01,MEX,Región Centro-Norte,0,0,0,94.91955969517359
Nayarit,110.7,2015,2,2015 Q2,2015-07-01,MEX,Región Centro-Norte,0,0,0,93.73412362404743
Nayarit,108.6,2015,3,2015 Q3,2015-10-01,MEX,Región Centro-Norte,0,0,0,91.95596951735817
Nayarit,108.8,2015,4,2015 Q4,2016-01-01,MEX,Región Centro-Norte,0,0,0,92.12531752751906
Nayarit,111.5,2016,1,2016 Q1,2016-04-01,MEX,Región Centro-Norte,0,0,0,94.41151566469095
Nayarit,119,2016,2,2016 Q2,2016-07-01,MEX,Región Centro-Norte,0,0,0,100.76206604572397
Nayarit,115.9,2016,3,2016 Q3,2016-10-01,MEX,Región Centro-Norte,0,0,0,98.13717188823033
Nayarit,114.5,2016,4,2016 Q4,2017-01-01,MEX,Región Centro-Norte,0,0,0,96.95173581710415
Nayarit,115.2,2017,1,2017 Q1,2017-04-01,MEX,Región Centro-Norte,0,0,0,97.54445385266723
Nayarit,117.3,2017,2,2017 Q2,2017-07-01,MEX,Región Centro-Norte,0,0,0,99.32260795935647
Nayarit,117.2,2017,3,2017 Q3,2017-10-01,MEX,Región Centro-Norte,0,0,0,99.23793395427604
Nayarit,117.1,2017,4,2017 Q4,2018-01-01,MEX,Región Centro-Norte,0,0,0,99.15325994919559
Nayarit,115.9,2018,1,2018 Q1,2018-04-01,MEX,Región Centro-Norte,0,0,0,98.13717188823033
Nayarit,114.9,2018,2,2018 Q2,2018-07-01,MEX,Región Centro-Norte,1,0,0,97.29043183742591
Nayarit,118.1,2018,3,2018 Q3,2018-10-01,MEX,Región Centro-Norte,1,0,0,100
Nayarit,116.6,2018,4,2018 Q4,2019-01-01,MEX,Región Centro-Norte,1,1,0,98.7298899237934
Nayarit,118.6,2019,1,2019 Q1,2019-04-01,MEX,Región Centro-Norte,1,1,0,100.4233700254022
Nayarit,117.2,2019,2,2019 Q2,2019-07-01,MEX,Región Centro-Norte,1,1,0,99.23793395427604
Nayarit,115.6,2019,3,2019 Q3,2019-10-01,MEX,Región Centro-Norte,1,1,0,97.883149872989
Nayarit,115.7,2019,4,2019 Q4,2020-01-01,MEX,Región Centro-Norte,1,1,0,97.96782387806944
Nuevo León,88.8,2010,1,2010 Q1,2010-04-01,MEX,Región Norte,0,0,0,73.32782824112304
Nuevo León,90,2010,2,2010 Q2,2010-07-01,MEX,Región Norte,0,0,0,74.31874483897606
Nuevo León,91.5,2010,3,2010 Q3,2010-10-01,MEX,Región Norte,0,0,0,75.55739058629233
Nuevo León,93.8,2010,4,2010 Q4,2011-01-01,MEX,Región Norte,0,0,0,77.45664739884394
Nuevo León,91.9,2011,1,2011 Q1,2011-04-01,MEX,Región Norte,0,0,0,75.88769611891
Nuevo León,94,2011,2,2011 Q2,2011-07-01,MEX,Región Norte,0,0,0,77.62180016515276
Nuevo León,96.2,2011,3,2011 Q3,2011-10-01,MEX,Región Norte,0,0,0,79.43848059454996
Nuevo León,98,2011,4,2011 Q4,2012-01-01,MEX,Región Norte,0,0,0,80.92485549132948
Nuevo León,98.5,2012,1,2012 Q1,2012-04-01,MEX,Región Norte,0,0,0,81.33773740710157
Nuevo León,98.8,2012,2,2012 Q2,2012-07-01,MEX,Región Norte,0,0,0,81.58546655656482
Nuevo León,99.1,2012,3,2012 Q3,2012-10-01,MEX,Región Norte,0,0,0,81.83319570602808
Nuevo León,99.6,2012,4,2012 Q4,2013-01-01,MEX,Región Norte,0,0,0,82.24607762180017
Nuevo León,100.3,2013,1,2013 Q1,2013-04-01,MEX,Región Norte,0,0,0,82.8241123038811
Nuevo León,100.5,2013,2,2013 Q2,2013-07-01,MEX,Región Norte,0,0,0,82.98926507018993
Nuevo León,99.7,2013,3,2013 Q3,2013-10-01,MEX,Región Norte,0,0,0,82.32865400495459
Nuevo León,99.6,2013,4,2013 Q4,2014-01-01,MEX,Región Norte,0,0,0,82.24607762180017
Nuevo León,100.1,2014,1,2014 Q1,2014-04-01,MEX,Región Norte,0,0,0,82.65895953757226
Nuevo León,103.3,2014,2,2014 Q2,2014-07-01,MEX,Región Norte,0,0,0,85.30140379851363
Nuevo León,103.3,2014,3,2014 Q3,2014-10-01,MEX,Región Norte,0,0,0,85.30140379851363
Nuevo León,106.2,2014,4,2014 Q4,2015-01-01,MEX,Región Norte,0,0,0,87.69611890999175
Nuevo León,106.8,2015,1,2015 Q1,2015-04-01,MEX,Región Norte,0,0,0,88.19157720891825
Nuevo León,109.1,2015,2,2015 Q2,2015-07-01,MEX,Región Norte,0,0,0,90.09083402146986
Nuevo León,111,2015,3,2015 Q3,2015-10-01,MEX,Región Norte,0,0,0,91.6597853014038
Nuevo León,110,2015,4,2015 Q4,2016-01-01,MEX,Región Norte,0,0,0,90.83402146985962
Nuevo León,111.5,2016,1,2016 Q1,2016-04-01,MEX,Región Norte,0,0,0,92.07266721717589
Nuevo León,110.6,2016,2,2016 Q2,2016-07-01,MEX,Región Norte,0,0,0,91.32947976878613
Nuevo León,111.6,2016,3,2016 Q3,2016-10-01,MEX,Región Norte,0,0,0,92.15524360033031
