unit,year,quarter,quarter_date,year_quarter,value,act,trend
Región Centro,2013,2,2013-06-30,2013 Q2,121.37861037727022,68_p_resto,122.92071569381493
Región Centro,2013,3,2013-09-30,2013 Q3,103.15359360322675,68_p_resto,114.47862009793386
Región Centro,2013,4,2013-12-31,2013 Q4,117.49756482312166,68_p_resto,119.01856549260678
Región Centro,2014,1,2014-03-31,2014 Q1,125.48406084747876,68_p_resto,123.73008762731456
Región Centro,2014,2,2014-06-30,2014 Q2,138.4994750159297,68_p_resto,128.36501728965374
Región Centro,2014,3,2014-09-30,2014 Q3,123.72490604222939,68_p_resto,137.89470531381684
Región Centro,2014,4,2014-12-31,2014 Q4,134.00568968283247,68_p_resto,152.0216268659014
Región Centro,2015,1,2015-03-31,2015 Q1,185.21344018107283,68_p_resto,165.09054686100694
Región Centro,2015,2,2015-06-30,2015 Q2,191.7854680990123,68_p_resto,178.58151773895221
Región Centro,2015,3,2015-09-30,2015 Q3,174.99027291999093,68_p_resto,191.2511996772425
Región Centro,2015,4,2015-12-31,2015 Q4,190.66808982863307,68_p_resto,205.42912676238336
Región Centro,2016,1,2016-03-31,2016 Q1,229.90849554159462,68_p_resto,223.15290857079734
Región Centro,2016,2,2016-06-30,2016 Q2,260.5138294196172,68_p_resto,242.518652980105
Región Centro,2016,3,2016-09-30,2016 Q3,248.05216606669802,68_p_resto,252.6319649865394
Región Centro,2016,4,2016-12-31,2016 Q4,272.5321519563872,68_p_resto,251.36404890044548
Región Centro,2017,1,2017-03-31,2017 Q1,228.95092946531554,68_p_resto,248.74199139372888
Región Centro,2017,2,2017-06-30,2017 Q2,251.32806680714498,68_p_resto,244.93044845065538
Región Centro,2017,3,2017-09-30,2017 Q3,236.26146862543766,68_p_resto,226.57322481041743
Región Centro,2017,4,2017-12-31,2017 Q4,253.83050585305952,68_p_resto,192.78019439014318
Región Centro,2018,1,2018-03-31,2018 Q1,100.79478644673956,68_p_resto,157.97399826901116
Región Centro,2018,2,2018-06-30,2018 Q2,109.13996646352678,68_p_resto,123.52305549831517
Región Centro,2018,3,2018-09-30,2018 Q3,100,68_p_resto,105.75150496204232
Región Centro,2018,4,2018-12-31,2018 Q4,114.48443231292909,68_p_resto,104.41927556178261
Región Centro,2019,1,2019-03-31,2019 Q1,97.96845569668726,68_p_resto,103.00863872354473
Región Centro,2019,2,2019-06-30,2019 Q2,101.30846201150139,68_p_resto,102.12556814801681
Región Centro,2019,3,2019-09-30,2019 Q3,96.54640974612245,68_p_resto,103.78544468701334
Región Centro,2019,4,2019-12-31,2019 Q4,110.87345796258315,68_p_resto,105.87122391738588
Región Centro,2020,1,2020-03-31,2020 Q1,114.85844235900555,68_p_resto,106.95350550597506
Región Centro,2020,2,2020-06-30,2020 Q2,101.10470919216337,68_p_resto,110.07358589716794
Región Centro,2020,3,2020-09-30,2020 Q3,105.40841527417395,68_p_resto,110.8313252962966
Región Centro,2020,4,2020-12-31,2020 Q4,126.97209556407456,68_p_resto,110.37236286801078
Región Centro,2021,1,2021-03-31,2021 Q1,104.82171995054345,68_p_resto,111.19472803955048
Región Centro,2021,2,2021-06-30,2021 Q2,107.46973217433906,68_p_resto,110.61320444975902
Región Centro,2021,3,2021-09-30,2021 Q3,105.62231366431571,68_p_resto,110.27774336139511
Región Centro,2021,4,2021-12-31,2021 Q4,122.10600845560111,68_p_resto,110.40355371006785
Región Centro,2022,1,2022-03-31,2022 Q1,107.00411835210568,68_p_resto,109.84401791093862
Región Centro,2022,2,2022-06-30,2022 Q2,106.2938165621588,68_p_resto,109.0742629196084
Región Centro,2022,3,2022-09-30,2022 Q3,102.3219428834621,68_p_resto,108.82242112522788
Región Centro,2022,4,2022-12-31,2022 Q4,119.24833930581296,68_p_resto,108.73613677223422
Región Centro,2023,1,2023-03-31,2023 Q1,107.84705314684963,68_p_resto,108.60473333690035
Región Centro,2023,2,2023-06-30,2023 Q2,104.7606069434656,68_p_resto,108.7196821959644
Región Centro,2023,3,2023-09-30,2023 Q3,102.80392501948434,68_p_resto,NA
Región Centro,2023,4,2023-12-31,2023 Q4,119.68594804230315,68_p_resto,NA
Región Centro,2003,1,2003-03-31,2003 Q1,89.32956710169324,69_secondary,NA
Región Centro,2003,2,2003-06-30,2003 Q2,92.78172101436016,69_secondary,NA
Región Centro,2003,3,2003-09-30,2003 Q3,94.17387561167236,69_secondary,92.09148859865049
Región Centro,2003,4,2003-12-31,2003 Q4,90.07798714150603,69_secondary,92.788290330648607
Región Centro,2004,1,2004-03-31,2004 Q1,93.33517415243357,69_secondary,93.21274129072728
Región Centro,2004,2,2004-06-30,2004 Q2,94.35052781960475,69_secondary,94.1792546489898
Región Centro,2004,3,2004-09-30,2004 Q3,96.0006764870572,69_secondary,95.26657961135983
Región Centro,2004,4,2004-12-31,2004 Q4,95.98329313222132,69_secondary,96.19992642451831
Región Centro,2005,1,2005-03-31,2005 Q1,96.1284678606786,69_secondary,97.17394134284805
Región Centro,2005,2,2005-06-30,2005 Q2,99.02400861662753,69_secondary,97.64271162411691
Región Centro,2005,3,2005-09-30,2005 Q3,99.11931503667228,69_secondary,98.44540246220325
Región Centro,2005,4,2005-12-31,2005 Q4,96.61481683275717,69_secondary,99.91557642144343
Región Centro,2006,1,2006-03-31,2006 Q1,101.91847086483344,69_secondary,101.54624269505337
Región Centro,2006,2,2006-06-30,2006 Q2,104.99539728639424,69_secondary,103.41853177670411
Región Centro,2006,3,2006-09-30,2006 Q3,106.19325655578496,69_secondary,104.17666635609851
Región Centro,2006,4,2006-12-31,2006 Q4,104.51918796685061,69_secondary,103.36737558355695
Región Centro,2007,1,2007-03-31,2007 Q1,100.07917636589502,69_secondary,102.17998933515308
Región Centro,2007,2,2007-06-30,2007 Q2,100.36036560500013,69_secondary,101.24748768873188
Región Centro,2007,3,2007-09-30,2007 Q3,101.32919824994815,69_secondary,100.47744757150818
Región Centro,2007,4,2007-12-31,2007 Q4,101.92323310131786,69_secondary,100.14593910602407
Región Centro,2008,1,2008-03-31,2008 Q1,96.51481029363809,69_secondary,99.95333804440217
Región Centro,2008,2,2008-06-30,2008 Q2,101.27266395338435,69_secondary,99.14329347332986
Región Centro,2008,3,2008-09-30,2008 Q3,98.87609140858861,69_secondary,97.6024366194243
Región Centro,2008,4,2008-12-31,2008 Q4,97.89598337409893,69_secondary,95.11670158111902
Región Centro,2009,1,2009-03-31,2009 Q1,88.21520518961255,69_secondary,92.5101029156261
Región Centro,2009,2,2009-06-30,2009 Q2,89.68638875096758,69_secondary,90.98450245337457
Región Centro,2009,3,2009-09-30,2009 Q3,89.60957728706211,69_secondary,90.83083832885622
Región Centro,2009,4,2009-12-31,2009 Q4,94.95769379761322,69_secondary,91.35889623469711
Región Centro,2010,1,2010-03-31,2010 Q1,89.92418176995137,69_secondary,92.20247901611549
Región Centro,2010,2,2010-06-30,2010 Q2,92.20187541735586,69_secondary,92.62090720887056
Región Centro,2010,3,2010-09-30,2010 Q3,93.842752872021,69_secondary,92.5261214464716
Región Centro,2010,4,2010-12-31,2010 Q4,94.07194375469483,69_secondary,92.98451143800614
Región Centro,2011,1,2011-03-31,2011 Q1,90.0516457136782,69_secondary,93.8989790718501
Región Centro,2011,2,2011-06-30,2011 Q2,95.74153140590522,69_secondary,95.14811621102335
Región Centro,2011,3,2011-09-30,2011 Q3,97.61883795422331,69_secondary,96.74064668001763
Región Centro,2011,4,2011-12-31,2011 Q4,100.28895578587851,69_secondary,97.73221699191038
Región Centro,2012,1,2012-03-31,2012 Q1,96.57487743444874,69_secondary,98.21788368293014
Región Centro,2012,2,2012-06-30,2012 Q2,97.15086218027675,69_secondary,98.3327490532189
Región Centro,2012,3,2012-09-30,2012 Q3,100.09484070800983,69_secondary,97.73269100845026
Región Centro,2012,4,2012-12-31,2012 Q4,98.73187599440203,69_secondary,97.35880662516628
Región Centro,2013,1,2013-03-31,2013 Q1,93.33149286777618,69_secondary,96.91040868142434
Región Centro,2013,2,2013-06-30,2013 Q2,97.40317168067753,69_secondary,95.994152539074
Región Centro,2013,3,2013-09-30,2013 Q3,96.25534765767338,69_secondary,95.22717406371099
Región Centro,2013,4,2013-12-31,2013 Q4,95.24131990593582,69_secondary,94.68774553458763
Región Centro,2014,1,2014-03-31,2014 Q1,90.68622115333824,69_secondary,94.17876657187868
Región Centro,2014,2,2014-06-30,2014 Q2,95.73301516212868,69_secondary,94.17595664293464
Región Centro,2014,3,2014-09-30,2014 Q3,93.85367247455058,69_secondary,94.4549160663287
Región Centro,2014,4,2014-12-31,2014 Q4,97.62051565750632,69_secondary,94.22410338116737
Región Centro,2015,1,2015-03-31,2015 Q1,90.53870078892021,69_secondary,94.26645322469051
Región Centro,2015,2,2015-06-30,2015 Q2,94.03403404525605,69_secondary,94.05441202734897
Región Centro,2015,3,2015-09-30,2015 Q3,95.89145233960834,69_secondary,93.37556994231294
Región Centro,2015,4,2015-12-31,2015 Q4,93.88640621371633,69_secondary,93.31366496912499
Región Centro,2016,1,2016-03-31,2016 Q1,88.84207355242188,69_secondary,93.58623286062087
Región Centro,2016,2,2016-06-30,2016 Q2,95.2354214962508,69_secondary,94.13713589072967
Región Centro,2016,3,2016-09-30,2016 Q3,96.87060802058058,69_secondary,95.2568562506001
Región Centro,2016,4,2016-12-31,2016 Q4,97.31447477361453,69_secondary,95.99838711921441
Región Centro,2017,1,2017-03-31,2017 Q1,94.37176787148708,69_secondary,96.7018414432839
Región Centro,2017,2,2017-06-30,2017 Q2,95.63797412610016,69_secondary,98.07618296035669
Región Centro,2017,3,2017-09-30,2017 Q3,102.09568998328716,69_secondary,99.06324418371575
Región Centro,2017,4,2017-12-31,2017 Q4,103.08412494749028,69_secondary,100.0058124579503
Región Centro,2018,1,2018-03-31,2018 Q1,96.49860748448361,69_secondary,100.4205645326494
Región Centro,2018,2,2018-06-30,2018 Q2,101.0516807069801,69_secondary,99.41996627206537
Región Centro,2018,3,2018-09-30,2018 Q3,100,69_secondary,98.09802051567686
Región Centro,2018,4,2018-12-31,2018 Q4,97.17502884610522,69_secondary,96.45767804367557
Región Centro,2019,1,2019-03-31,2019 Q1,91.83213753476063,69_secondary,94.68253568289325
Región Centro,2019,2,2019-06-30,2019 Q2,92.59541088069277,69_secondary,93.35929960146328
Región Centro,2019,3,2019-09-30,2019 Q3,94.25513094002862,69_secondary,92.52344928200594
Región Centro,2019,4,2019-12-31,2019 Q4,92.33400925463694,69_secondary,89.26718228938208
Región Centro,2020,1,2020-03-31,2020 Q1,89.98635457057031,69_secondary,84.75450372330728
Región Centro,2020,2,2020-06-30,2020 Q2,68.39105790389219,69_secondary,82.85111509961915
Región Centro,2020,3,2020-09-30,2020 Q3,82.3580553882307,69_secondary,82.03698435104474
Región Centro,2020,4,2020-12-31,2020 Q4,89.0039758169298,69_secondary,83.84767733810513
Región Centro,2021,1,2021-03-31,2021 Q1,86.8033420196821,69_secondary,87.22756884580754
Región Centro,2021,2,2021-06-30,2021 Q2,86.05961435126362,69_secondary,88.97132155028382
Región Centro,2021,3,2021-09-30,2021 Q3,91.72863100247856,69_secondary,90.25580107674405
Región Centro,2021,4,2021-12-31,2021 Q4,93.58342183849217,69_secondary,91.79875739987055
Región Centro,2022,1,2022-03-31,2022 Q1,92.49973220980162,69_secondary,93.11013820716346
Región Centro,2022,2,2022-06-30,2022 Q2,92.70687474615615,69_secondary,93.91192640347901
Región Centro,2022,3,2022-09-30,2022 Q3,95.5724170659293,69_secondary,93.86533387468856
Región Centro,2022,4,2022-12-31,2022 Q4,96.15394134556587,69_secondary,93.66938955733359
Región Centro,2023,1,2023-03-31,2023 Q1,89.55647247240415,69_secondary,94.07585798164712
Región Centro,2023,2,2023-06-30,2023 Q2,94.08257994471386,69_secondary,94.3872465741365
Región Centro,2023,3,2023-09-30,2023 Q3,97.44845926187989,69_secondary,NA
Región Centro,2023,4,2023-12-31,2023 Q4,96.76900788953034,69_secondary,NA
Región Centro,2003,1,2003-03-31,2003 Q1,69.00439619794308,70_s_mineria,NA
Región Centro,2003,2,2003-06-30,2003 Q2,78.63325792233023,70_s_mineria,NA
Región Centro,2003,3,2003-09-30,2003 Q3,75.87045207365364,70_s_mineria,76.34913545196899
Región Centro,2003,4,2003-12-31,2003 Q4,77.69089479504659,70_s_mineria,76.64876861797616
Región Centro,2004,1,2004-03-31,2004 Q1,77.39947783574793,70_s_mineria,74.8606362954871
Región Centro,2004,2,2004-06-30,2004 Q2,72.63524161258272,70_s_mineria,73.0330695865825
Región Centro,2004,3,2004-09-30,2004 Q3,67.56340980348875,70_s_mineria,72.44053843468673
Región Centro,2004,4,2004-12-31,2004 Q4,71.37740339397467,70_s_mineria,73.25374850320978
Región Centro,2005,1,2005-03-31,2005 Q1,78.97272002165366,70_s_mineria,74.51546889781507
Región Centro,2005,2,2005-06-30,2005 Q2,77.56767997486132,70_s_mineria,74.48742971571812
Región Centro,2005,3,2005-09-30,2005 Q3,72.72473459805248,70_s_mineria,73.25734435780926
Región Centro,2005,4,2005-12-31,2005 Q4,65.99176514263544,70_s_mineria,73.09788607878862
Región Centro,2006,1,2006-03-31,2006 Q1,74.51767540972185,70_s_mineria,72.9599587420788
Región Centro,2006,2,2006-06-30,2006 Q2,80.74705835462811,70_s_mineria,73.7360134503745
Región Centro,2006,3,2006-09-30,2006 Q3,68.44193752460708,70_s_mineria,75.33047144734604
Región Centro,2006,4,2006-12-31,2006 Q4,76.48299988244642,70_s_mineria,75.48714836395283
Región Centro,2007,1,2007-03-31,2007 Q1,76.78210464568326,70_s_mineria,76.43934626957008
Región Centro,2007,2,2007-06-30,2007 Q2,79.73604445152093,70_s_mineria,77.68498125924997
Región Centro,2007,3,2007-09-30,2007 Q3,77.07053467265233,70_s_mineria,77.69498427105911
Región Centro,2007,4,2007-12-31,2007 Q4,77.81948265184033,70_s_mineria,77.22558948343747
Región Centro,2008,1,2008-03-31,2008 Q1,75.5256459707625,70_s_mineria,76.28536594365625
Región Centro,2008,2,2008-06-30,2008 Q2,77.23734482546854,70_s_mineria,75.3306251889038
Región Centro,2008,3,2008-09-30,2008 Q3,72.04744598045487,70_s_mineria,74.67083425368885
Región Centro,2008,4,2008-12-31,2008 Q4,75.2046453060183,70_s_mineria,74.32502688474158
Región Centro,2009,1,2009-03-31,2009 Q1,72.8621558348649,70_s_mineria,73.82139487848538
Región Centro,2009,2,2009-06-30,2009 Q2,77.13437600978796,70_s_mineria,73.10828286979915
Región Centro,2009,3,2009-09-30,2009 Q3,68.12135874608576,70_s_mineria,72.89623541670866
Región Centro,2009,4,2009-12-31,2009 Q4,73.42583647089772,70_s_mineria,73.20521417544222
Región Centro,2010,1,2010-03-31,2010 Q1,72.94458504526148,70_s_mineria,74.16917550839975
Región Centro,2010,2,2010-06-30,2010 Q2,79.5237768692599,70_s_mineria,75.53631255243765
Región Centro,2010,3,2010-09-30,2010 Q3,73.443648550274,70_s_mineria,76.27063199155364
Región Centro,2010,4,2010-12-31,2010 Q4,79.04064301901275,70_s_mineria,75.83032987653088
Región Centro,2011,1,2011-03-31,2011 Q1,73.2043340100743,70_s_mineria,75.04486288603614
Región Centro,2011,2,2011-06-30,2011 Q2,75.74161098426498,70_s_mineria,73.76221250700556
Región Centro,2011,3,2011-09-30,2011 Q3,70.9420785113111,70_s_mineria,73.46634967398722
Región Centro,2011,4,2011-12-31,2011 Q4,71.28101002573098,70_s_mineria,74.57628162752052
Región Centro,2012,1,2012-03-31,2012 Q1,78.59706433920937,70_s_mineria,75.81263569688684
Región Centro,2012,2,2012-06-30,2012 Q2,79.22833628339625,70_s_mineria,77.88208068610864
Región Centro,2012,3,2012-09-30,2012 Q3,77.34618576711038,70_s_mineria,81.45852399845789
Región Centro,2012,4,2012-12-31,2012 Q4,81.43246268370608,70_s_mineria,86.06983515363842
Región Centro,2013,1,2013-03-31,2013 Q1,97.05715818002834,70_s_mineria,90.32355064187912
Región Centro,2013,2,2013-06-30,2013 Q2,97.65873168402143,70_s_mineria,94.52022555502333
Región Centro,2013,3,2013-09-30,2013 Q3,92.94551427241088,70_s_mineria,96.15202401229114
Región Centro,2013,4,2013-12-31,2013 Q4,99.40653348355934,70_s_mineria,95.63414354005263
Región Centro,2014,1,2014-03-31,2014 Q1,92.13747503831755,70_s_mineria,96.30686089118463
Región Centro,2014,2,2014-06-30,2014 Q2,98.43537104782409,70_s_mineria,97.78723606962586
Región Centro,2014,3,2014-09-30,2014 Q3,97.55061371766418,70_s_mineria,97.63316633660826
Región Centro,2014,4,2014-12-31,2014 Q4,106.64443546583601,70_s_mineria,95.23129376768959
Región Centro,2015,1,2015-03-31,2015 Q1,83.66701519189985,70_s_mineria,92.7381916696159
Región Centro,2015,2,2015-06-30,2015 Q2,87.69085034289252,70_s_mineria,89.69949479767479
Región Centro,2015,3,2015-09-30,2015 Q3,88.35031763800633,70_s_mineria,89.0832025617219
Región Centro,2015,4,2015-12-31,2015 Q4,91.53515656996497,70_s_mineria,92.96767557347411
Región Centro,2016,1,2016-03-31,2016 Q1,93.84595620014767,70_s_mineria,97.54301328963696
Región Centro,2016,2,2016-06-30,2016 Q2,108.58769342866235,70_s_mineria,101.01729221762137
Región Centro,2016,3,2016-09-30,2016 Q3,104.05617628153938,70_s_mineria,102.80105364441707
Región Centro,2016,4,2016-12-31,2016 Q4,103.62352935030721,70_s_mineria,101.49424050711848
Región Centro,2017,1,2017-03-31,2017 Q1,96.02767483417098,70_s_mineria,99.13809394683219
Región Centro,2017,2,2017-06-30,2017 Q2,95.95146969625038,70_s_mineria,99.44462830679113
Región Centro,2017,3,2017-09-30,2017 Q3,97.84322753166103,70_s_mineria,101.64691253892163
Región Centro,2017,4,2017-12-31,2017 Q4,112.28875297985708,70_s_mineria,104.41013018863745
Región Centro,2018,1,2018-03-31,2018 Q1,104.98072506166505,70_s_mineria,106.32381311845889
Región Centro,2018,2,2018-06-30,2018 Q2,109.10416066648293,70_s_mineria,103.80042341453574
Región Centro,2018,3,2018-09-30,2018 Q3,100,70_s_mineria,99.19344335098518
Región Centro,2018,4,2018-12-31,2018 Q4,89.94486288013289,70_s_mineria,94.71062331082751
Región Centro,2019,1,2019-03-31,2019 Q1,90.46877465298476,70_s_mineria,90.89192770537053
Región Centro,2019,2,2019-06-30,2019 Q2,87.75355075390188,70_s_mineria,90.10999678664123
Región Centro,2019,3,2019-09-30,2019 Q3,90.80104506892516,70_s_mineria,90.99377576349173
Región Centro,2019,4,2019-12-31,2019 Q4,92.88837046137343,70_s_mineria,89.52900700248766
Región Centro,2020,1,2020-03-31,2020 Q1,94.59549888654813,70_s_mineria,87.38289194764467
Región Centro,2020,2,2020-06-30,2020 Q2,71.90867643230597,70_s_mineria,88.10359289064834
Región Centro,2020,3,2020-09-30,2020 Q3,89.47699895177715,70_s_mineria,89.12873020685731
Región Centro,2020,4,2020-12-31,2020 Q4,99.97802412255088,70_s_mineria,91.75833941056445
Región Centro,2021,1,2021-03-31,2021 Q1,95.70694375504235,70_s_mineria,93.6882860176103
Región Centro,2021,2,2021-06-30,2021 Q2,91.83410519346884,70_s_mineria,91.80929180543505
Región Centro,2021,3,2021-09-30,2021 Q3,84.991143046981,70_s_mineria,89.49811054734954
Región Centro,2021,4,2021-12-31,2021 Q4,89.43192632994518,70_s_mineria,86.76227934878376
Región Centro,2022,1,2022-03-31,2022 Q1,87.76359148296388,70_s_mineria,84.53669153269527
Región Centro,2022,2,2022-06-30,2022 Q2,77.89080787702109,70_s_mineria,83.71500358475996
Región Centro,2022,3,2022-09-30,2022 Q3,81.12973783472079,70_s_mineria,82.51774549596053
Región Centro,2022,4,2022-12-31,2022 Q4,86.71982795872295,70_s_mineria,81.93635815225814
Región Centro,2023,1,2023-03-31,2023 Q1,80.89762514379075,70_s_mineria,82.22510521714182
Región Centro,2023,2,2023-06-30,2023 Q2,80.10567546657508,70_s_mineria,81.8664181495971
Región Centro,2023,3,2023-09-30,2023 Q3,81.22484676423623,70_s_mineria,NA
Región Centro,2023,4,2023-12-31,2023 Q4,83.75522248884978,70_s_mineria,NA
Región Centro,2003,1,2003-03-31,2003 Q1,45.0060511705737,71_s_energia,NA
Región Centro,2003,2,2003-06-30,2003 Q2,45.967071616555465,71_s_energia,NA
